scenario_id,step,u_displacement,K_stiffness,G_ratio,f_over_f0
61,26,0.110894,4.203477,0.779637,0.768432
61,27,0.114215,4.201436,0.773494,0.752588
61,28,0.121534,4.169294,0.760171,0.756471
61,29,0.129541,4.014658,0.745935,0.751158
62,0,0.0,3.961777,1.0,0.998663
62,1,0.005042,3.983965,0.995543,0.995805
62,2,0.011673,3.851235,0.987888,0.981148
62,3,0.020453,3.959877,0.976532,0.974402
62,4,0.028132,3.885878,0.965968,0.964312
62,5,0.036092,3.742137,0.954645,0.958843
62,6,0.042436,3.684786,0.945448,0.948894
62,7,0.047423,3.736031,0.938148,0.934535
62,8,0.055833,3.644306,0.925757,0.930836
62,9,0.065741,3.662147,0.911107,0.934579
62,10,0.070997,3.610529,0.903343,0.921955
62,11,0.081092,3.541588,0.888489,0.899352
62,12,0.087411,3.480483,0.879251,0.909518
62,13,0.096647,3.502284,0.865859,0.889632
62,14,0.105295,3.423358,0.853458,0.8922
62,15,0.118424,3.344045,0.83493,0.883299
62,16,0.127596,3.312676,0.82222,0.869666
62,17,0.13594,3.195185,0.810836,0.857348
62,18,0.145317,3.218801,0.798251,0.850931
62,19,0.159101,3.097768,0.78017,0.847412
62,20,0.165845,3.081779,0.771507,0.833233
62,21,0.181567,2.988301,0.751785,0.824815
62,22,0.200434,2.847747,0.728994,0.816609
62,23,0.207845,2.895092,0.720301,0.805411
62,24,0.229947,2.717331,0.695231,0.801661
62,25,0.238551,2.703938,0.685811,0.783299
62,26,0.258899,2.632595,0.66427,0.759444
62,27,0.277063,2.52115,0.645887,0.760646
62,28,0.292761,2.482971,0.63062,0.756929
62,29,0.296557,2.50235,0.627012,0.757336
63,0,0.0,2.726828,1.0,0.989122
63,1,0.006881,2.70393,0.990783,0.976966
63,2,0.009439,2.67491,0.986587,0.968706
63,3,0.018248,2.657876,0.970886,0.963228
63,4,0.024503,2.615695,0.959039,0.944934
63,5,0.035374,2.52393,0.937772,0.924552
63,6,0.038776,2.542449,0.931022,0.928713
63,7,0.045131,2.481735,0.918369,0.908257
63,8,0.051957,2.497954,0.904769,0.886682
63,9,0.058362,2.431376,0.892052,0.879886
63,10,0.06131,2.486134,0.886224,0.883608
63,11,0.072563,2.387552,0.864188,0.857954
63,12,0.074943,2.349013,0.859579,0.864897
63,13,0.084581,2.314914,0.841123,0.846496
63,14,0.089711,2.22757,0.831453,0.848506
63,15,0.098874,2.250065,0.81446,0.83348
63,16,0.108102,2.164937,0.797732,0.813661
63,17,0.118992,2.132158,0.77851,0.815329
63,18,0.119374,2.112943,0.777846,0.815729
63,19,0.129943,2.066017,0.759757,0.791606
63,20,0.143642,2.013353,0.737126,0.780963
63,21,0.149101,1.99455,0.728359,0.781722
63,22,0.158398,1.952556,0.713764,0.774136
63,23,0.163632,1.931055,0.705728,0.777396
63,24,0.176863,1.846556,0.685985,0.758511
63,25,0.185702,1.885167,0.673244,0.75829
63,26,0.195291,1.809655,0.659817,0.738251
63,27,0.206618,1.771191,0.644471,0.730633
63,28,0.218311,1.715817,0.629194,0.716927
63,29,0.225865,1.680659,0.619622,0.711154
64,0,0.00185,3.021394,0.997943,0.997564
64,1,0.003442,3.018694,0.995677,0.981881
64,2,0.009338,3.018999,0.985825,0.956503
64,3,0.005237,3.063853,0.992868,0.959858
64,4,0.01131,3.013176,0.982224,0.954471
64,5,0.009852,2.9248,0.984897,0.943136
64,6,0.015131,2.93385,0.974981,0.931279
64,7,0.019132,2.933455,0.967114,0.915963
64,8,0.015609,2.932828,0.974053,0.918475
64,9,0.021747,2.906469,0.961856,0.913837
64,10,0.024067,2.831397,0.957133,0.905107
64,11,0.025478,2.911088,0.954239,0.893629
64,12,0.030949,2.796964,0.942895,0.878326
64,13,0.034988,2.780419,0.934432,0.88354
64,14,0.034709,2.797933,0.935019,0.876647
64,15,0.037575,2.805641,0.928988,0.85831
64,16,0.040587,2.743919,0.922636,0.85076
64,17,0.042704,2.74624,0.918168,0.847681
64,18,0.041909,2.812697,0.919847,0.850233
64,19,0.049784,2.727441,0.903229,0.847893
64,20,0.050664,2.736724,0.901376,0.844819
64,21,0.053928,2.67073,0.894512,0.836958
64,22,0.053463,2.705654,0.895489,0.833938
64,23,0.0574,2.678515,0.887235,0.840551
64,24,0.060526,2.641261,0.88071,0.824401
64,25,0.060151,2.663436,0.881492,0.823525
64,26,0.063405,2.594309,0.874726,0.817351
64,27,0.067028,2.633196,0.867234,0.825836
64,28,0.072948,2.574682,0.855098,0.812052
64,29,0.073078,2.57756,0.854833,0.80259
65,0,0.0,4.403689,1.0,0.990858
65,1,0.001091,4.381528,0.999126,0.979315
65,2,0.003812,4.335578,0.99609,0.978271
65,3,0.006195,4.287598,0.993019,0.962493
65,4,0.011737,4.358545,0.98509,0.95368
65,5,0.012635,4.237901,0.983733,0.958348
65,6,0.014735,4.308301,0.980501,0.950755
65,7,0.017478,4.194375,0.976175,0.94661
65,8,0.016181,4.310663,0.978234,0.928354
65,9,0.018214,4.300337,0.974995,0.924614
65,10,0.021088,4.15591,0.970331,0.920881
65,11,0.026238,4.218462,0.961776,0.924443
65,12,0.025805,4.218172,0.962504,0.913446
65,13,0.027061,4.223023,0.96039,0.918526
65,14,0.030593,4.182581,0.954395,0.907914
65,15,0.033751,4.103848,0.948981,0.899226
65,16,0.036599,4.113295,0.944063,0.898134
65,17,0.037933,4.1806,0.94175,0.883733
65,18,0.039958,4.051396,0.93823,0.878854
65,19,0.043719,4.081271,0.931671,0.885398
65,20,0.044028,4.112593,0.931132,0.882365
65,21,0.04841,3.992342,0.923462,0.887011
65,22,0.0518,3.949585,0.91752,0.866823
65,23,0.052268,3.952088,0.9167,0.874124
65,24,0.054347,4.002599,0.913055,0.872938
65,25,0.059631,3.896141,0.903801,0.866039
65,26,0.058926,3.946479,0.905034,0.869449
65,27,0.061692,3.984606,0.900196,0.857894
65,28,0.066328,3.893387,0.892108,0.86092
65,29,0.072378,3.819577,0.881603,0.854304
66,0,0.001733,2.093827,0.997815,1.0
66,1,0.011234,2.052019,0.97979,0.972907
66,2,0.021158,2.016372,0.957773,0.947992
66,3,0.02616,2.015107,0.946185,0.936222
66,4,0.040038,1.921934,0.913423,0.908608
66,5,0.049116,1.90738,0.891963,0.892518
66,6,0.061313,1.817972,0.863511,0.872253
66,7,0.072257,1.743993,0.838578,0.849505
66,8,0.082209,1.750375,0.816504,0.838069
66,9,0.093679,1.657476,0.79185,0.813805
66,10,0.108147,1.580175,0.762016,0.799184
66,11,0.11244,1.615745,0.753442,0.788687
66,12,0.133437,1.484022,0.713328,0.765053
66,13,0.154337,1.40651,0.676338,0.744451
66,14,0.16424,1.375154,0.659791,0.727982
66,15,0.178539,1.337127,0.636959,0.710471
66,16,0.202525,1.271946,0.60131,0.688927
66,17,0.208076,1.210911,0.593505,0.690792
66,18,0.221334,1.217311,0.575506,0.679324
66,19,0.255567,1.110643,0.532897,0.643224
66,20,0.27277,1.07153,0.513398,0.632193
66,21,0.282787,1.07137,0.502582,0.616306
66,22,0.305739,1.006405,0.479183,0.607748
66,23,0.338762,0.944342,0.448583,0.580808
66,24,0.365765,0.892247,0.425941,0.569875
66,25,0.37885,0.87779,0.415662,0.569598
66,26,0.407462,0.840397,0.394609,0.541483
66,27,0.457481,0.739789,0.361947,0.52087
66,28,0.468367,0.753038,0.355456,0.515521
66,29,0.486496,0.734412,0.345085,0.503662
67,0,0.003938,1.895882,0.996624,1.0
67,1,0.016715,1.844589,0.981165,0.98401
67,2,0.026542,1.810472,0.967644,0.978256
67,3,0.03955,1.838326,0.948801,0.949104
67,4,0.055492,1.735113,0.925053,0.927691
67,5,0.066216,1.746618,0.908965,0.928161
67,6,0.082435,1.681203,0.884745,0.904726
67,7,0.096091,1.670053,0.864621,0.890164
67,8,0.120972,1.563976,0.828906,0.877924
67,9,0.136716,1.503078,0.807069,0.856531
67,10,0.151935,1.488883,0.786578,0.846516
67,11,0.168999,1.425275,0.764352,0.824195
67,12,0.175232,1.470123,0.756434,0.817257
67,13,0.201503,1.379488,0.724241,0.799764
67,14,0.229406,1.320219,0.692102,0.78414
67,15,0.238285,1.301544,0.682308,0.774451
67,16,0.27507,1.210247,0.643854,0.752993
67,17,0.308872,1.155673,0.611363,0.717449
67,18,0.328701,1.124596,0.593483,0.709166
67,19,0.351802,1.10698,0.57368,0.694521
67,20,0.382319,1.027331,0.549105,0.687179
67,21,0.417235,0.982786,0.523029,0.664699
67,22,0.439721,0.956738,0.507298,0.669332
67,23,0.48074,0.903471,0.480552,0.642708
67,24,0.517369,0.855399,0.458608,0.628691
67,25,0.565059,0.796459,0.432476,0.603231
67,26,0.612726,0.759643,0.408797,0.585819
67,27,0.616055,0.779278,0.407226,0.597764
67,28,0.67818,0.718684,0.379721,0.578063
67,29,0.714391,0.696905,0.365133,0.560193
68,0,0.0,2.187598,1.0,0.975369
68,1,0.007972,2.166439,0.985528,0.968206
68,2,0.00984,2.194424,0.981445,0.961517
68,3,0.02449,2.11515,0.946553,0.93421
68,4,0.029166,2.076538,0.934896,0.912838
68,5,0.035148,2.028189,0.919868,0.918704
68,6,0.041442,1.999558,0.904036,0.891975
68,7,0.050579,1.946181,0.881195,0.873716
68,8,0.060785,1.880618,0.856094,0.863188
68,9,0.068484,1.835506,0.83755,0.855772
68,10,0.070843,1.851171,0.831945,0.846154
68,11,0.080284,1.759022,0.809898,0.822584
68,12,0.089433,1.762302,0.789157,0.808486
68,13,0.094769,1.705789,0.777353,0.796564
68,14,0.105978,1.635739,0.753276,0.791054
68,15,0.112624,1.618248,0.739462,0.779633
68,16,0.121699,1.572953,0.72115,0.773564
68,17,0.130702,1.539313,0.703606,0.756625
68,18,0.132841,1.530112,0.699529,0.760758
68,19,0.138934,1.504503,0.688097,0.752192
68,20,0.151759,1.458589,0.664918,0.730958
68,21,0.166437,1.406913,0.6398,0.72162
68,22,0.173192,1.394026,0.628726,0.718982
68,23,0.184219,1.341771,0.611278,0.696945
68,24,0.186166,1.342822,0.608275,0.698359
68,25,0.19102,1.322312,0.600892,0.693269
68,26,0.195931,1.31315,0.593565,0.687762
68,27,0.212184,1.255493,0.570305,0.679147
68,28,0.225392,1.207784,0.552463,0.668826
68,29,0.24134,1.160097,0.532103,0.653579
69,0,0.002118,2.447009,0.998571,0.995783
69,1,0.011075,2.450969,0.989687,0.982254
69,2,0.019192,2.391562,0.980242,0.977849
69,3,0.029864,2.347785,0.96687,0.959412
69,4,0.043419,2.314827,0.949047,0.965543
69,5,0.055288,2.268852,0.933053,0.949188
69,6,0.065624,2.23232,0.919006,0.937458
69,7,0.073407,2.189339,0.908413,0.9268
69,8,0.087589,2.169073,0.889185,0.914622
69,9,0.097189,2.147877,0.876278,0.895661
69,10,0.10629,2.090315,0.864155,0.889647
69,11,0.117389,2.059209,0.849547,0.881109
69,12,0.133521,2.007295,0.828712,0.874801
69,13,0.142009,1.972471,0.817957,0.866061
69,14,0.158679,1.931012,0.797279,0.859119
69,15,0.164952,1.92718,0.789656,0.845304
69,16,0.175907,1.873473,0.776552,0.847436
69,17,0.187825,1.862289,0.762606,0.829674
69,18,0.200326,1.81706,0.748325,0.823361
69,19,0.213174,1.778271,0.734018,0.821008
69,20,0.221645,1.779062,0.724789,0.813137
69,21,0.242959,1.706334,0.702277,0.791514
69,22,0.255114,1.679097,0.689886,0.795337
69,23,0.2644,1.686002,0.680632,0.784602
69,24,0.287162,1.595986,0.658717,0.760325
69,25,0.286946,1.636534,0.65892,0.766573
69,26,0.315007,1.543336,0.633328,0.753746
69,27,0.322814,1.514569,0.62648,0.745258
69,28,0.338281,1.49131,0.613248,0.74987
69,29,0.349388,1.478053,0.604014,0.735382
70,0,0.0,2.783663,1.0,0.991475
70,1,0.008427,2.747479,0.991463,0.9791
70,2,0.020192,2.684952,0.976016,0.967492
70,3,0.028883,2.682524,0.963615,0.960701
70,4,0.0364,2.569404,0.952527,0.944539
70,5,0.047351,2.579749,0.936037,0.937079
70,6,0.057192,2.539987,0.921054,0.92008
70,7,0.063959,2.511818,0.910729,0.908535
70,8,0.078246,2.404679,0.889006,0.894682
70,9,0.088277,2.378065,0.873897,0.869434
70,10,0.10423,2.333582,0.850245,0.86548
70,11,0.111399,2.334483,0.839796,0.85891
70,12,0.122809,2.307081,0.82342,0.851104
70,13,0.132758,2.21044,0.809416,0.839724
70,14,0.153612,2.118811,0.780937,0.82426
70,15,0.165272,2.121791,0.765547,0.806218
70,16,0.164915,2.160958,0.766013,0.803889
70,17,0.185362,2.056754,0.739944,0.790646
70,18,0.20739,1.946006,0.71319,0.788717
70,19,0.216516,1.986565,0.702504,0.767908
70,20,0.232938,1.892936,0.683851,0.758727
70,21,0.255217,1.799257,0.65969,0.748762
70,22,0.263562,1.824246,0.65097,0.734672
70,23,0.289691,1.702677,0.624777,0.722461
70,24,0.315617,1.640276,0.600372,0.715608
70,25,0.322224,1.645961,0.594392,0.705741
70,26,0.35205,1.562643,0.568546,0.7
70,27,0.365908,1.532261,0.557147,0.675575
70,28,0.38821,1.483934,0.539566,0.671494
70,29,0.417592,1.439257,0.517753,0.656785
71,0,0.002602,2.12539,0.996651,0.996147
71,1,0.014399,2.133626,0.974485,0.967872
71,2,0.02064,2.092542,0.961229,0.95362
71,3,0.035162,2.012982,0.92899,0.934905
71,4,0.051264,1.934344,0.892722,0.902285
71,5,0.062902,1.842658,0.866846,0.87788
71,6,0.071298,1.837757,0.848516,0.87705
71,7,0.086343,1.8058,0.816567,0.843618
71,8,0.096596,1.751323,0.795534,0.829721
71,9,0.119201,1.637451,0.751435,0.802083
71,10,0.13534,1.553864,0.721899,0.777241
71,11,0.142284,1.562177,0.709686,0.763214
71,12,0.160064,1.503495,0.679737,0.748144
71,13,0.173842,1.451001,0.657794,0.727887
71,14,0.19667,1.348591,0.623733,0.71103
71,15,0.216807,1.28978,0.595908,0.689657
71,16,0.226407,1.294657,0.583328,0.685509
71,17,0.249496,1.19655,0.55476,0.655776
71,18,0.263197,1.182116,0.538864,0.653681
71,19,0.297117,1.077756,0.502575,0.629289
71,20,0.320355,1.044817,0.479996,0.609468
71,21,0.344906,1.005643,0.457932,0.598899
71,22,0.365674,0.961606,0.440573,0.584864
71,23,0.393586,0.919466,0.418945,0.570482
71,24,0.4179,0.865932,0.401544,0.557207
71,25,0.450984,0.822376,0.379784,0.538648
71,26,0.47788,0.797561,0.363553,0.5228
71,27,0.517411,0.751411,0.341785,0.506209
71,28,0.559801,0.702057,0.320855,0.49183
71,29,0.597246,0.670367,0.304165,0.483349
72,0,0.000537,1.381978,0.999376,1.0
72,1,0.013727,1.358127,0.970376,0.972977
72,2,0.027508,1.337731,0.934318,0.943097
72,3,0.043972,1.267718,0.890132,0.901601
72,4,0.05441,1.220534,0.862536,0.887577
72,5,0.073371,1.143146,0.81423,0.843382
72,6,0.089117,1.102932,0.776333,0.812868
72,7,0.102755,1.052456,0.745271,0.792848
72,8,0.121635,0.976264,0.704982,0.764348
72,9,0.134012,0.96603,0.680233,0.7385
72,10,0.141594,0.927963,0.6657,0.727647
72,11,0.165211,0.883146,0.623327,0.697538
72,12,0.178992,0.830746,0.600501,0.683121
72,13,0.187896,0.837815,0.586447,0.67353
72,14,0.205992,0.784513,0.559456,0.649162
72,15,0.233224,0.726526,0.522476,0.628635
72,16,0.247276,0.705127,0.504938,0.605141
72,17,0.254991,0.694709,0.495723,0.608309
72,18,0.282086,0.654496,0.465482,0.579862
72,19,0.286231,0.656961,0.461129,0.575115
72,20,0.316074,0.607496,0.431727,0.559124
72,21,0.343032,0.56099,0.407809,0.541562
72,22,0.365042,0.541539,0.389918,0.525372
72,23,0.374831,0.552525,0.382391,0.515531
72,24,0.388266,0.524445,0.372462,0.509649
72,25,0.408785,0.508378,0.358136,0.501516
72,26,0.434297,0.478876,0.341613,0.491022
72,27,0.469571,0.446643,0.32086,0.467876
72,28,0.487414,0.435468,0.311187,0.461592
72,29,0.50364,0.426364,0.302827,0.4587
73,0,0.0,1.583578,1.0,0.995654
73,1,0.015682,1.593336,0.982679,0.980526
73,2,0.044746,1.488751,0.941595,0.938678
73,3,0.063352,1.438675,0.913956,0.930453
73,4,0.084159,1.416286,0.883099,0.914404
73,5,0.100029,1.380833,0.859942,0.88999
73,6,0.120813,1.321436,0.830373,0.875174
73,7,0.14126,1.268669,0.802284,0.847784
73,8,0.173026,1.187398,0.76083,0.820339
73,9,0.183706,1.203725,0.747507,0.819174
73,10,0.219516,1.131468,0.705089,0.790489
73,11,0.233326,1.092322,0.68964,0.777987
73,12,0.26596,1.042752,0.655057,0.761667
73,13,0.300519,0.986066,0.621225,0.734146
73,14,0.315451,0.982113,0.607438,0.722318
73,15,0.351103,0.907497,0.576413,0.70133
73,16,0.376148,0.879227,0.556108,0.686364
73,17,0.402298,0.846799,0.536119,0.679651
73,18,0.446867,0.805356,0.504662,0.654617
73,19,0.487901,0.761387,0.47832,0.643268
73,20,0.51202,0.739486,0.463894,0.612524
73,21,0.548308,0.6994,0.443531,0.616929
73,22,0.571132,0.696647,0.431488,0.605283
73,23,0.625591,0.641236,0.404903,0.583292
73,24,0.667974,0.62154,0.386099,0.563037
73,25,0.71981,0.599022,0.36507,0.544942
73,26,0.786658,0.537351,0.340741,0.537774
73,27,0.829222,0.5215,0.326683,0.523707
73,28,0.868307,0.49991,0.314645,0.513872
73,29,0.893803,0.498657,0.307205,0.505678
74,0,0.001617,5.196783,0.998759,0.993056
74,1,0.004117,5.210988,0.996201,0.978984
74,2,0.005353,5.202536,0.994802,0.974266
74,3,0.011088,5.148178,0.987633,0.966446
74,4,0.014842,5.165524,0.982543,0.959312
74,5,0.01947,5.097321,0.975983,0.959906
74,6,0.0252,5.0729,0.967552,0.938726
74,7,0.028935,5.029917,0.961922,0.929157
74,8,0.034072,4.948028,0.95405,0.925128
74,9,0.041464,4.904848,0.942542,0.927187
74,10,0.04335,4.929863,0.939583,0.919411
74,11,0.053523,4.8454,0.923522,0.901981
74,12,0.054988,4.866575,0.921203,0.907264
74,13,0.062862,4.829793,0.908728,0.897128
74,14,0.069582,4.661785,0.898104,0.8944
74,15,0.079212,4.613406,0.882962,0.886623
74,16,0.086102,4.542321,0.872216,0.888622
74,17,0.094666,4.43247,0.858988,0.862151
74,18,0.100415,4.461288,0.8502,0.853005
74,19,0.112054,4.37849,0.832655,0.855433
74,20,0.131863,4.148154,0.803643,0.841464
74,21,0.132136,4.175574,0.803251,0.829404
74,22,0.148789,4.04952,0.779766,0.816078
74,23,0.154494,3.967003,0.771914,0.819634
74,24,0.165485,3.948864,0.75707,0.818181
74,25,0.182931,3.787465,0.734272,0.792347
74,26,0.201126,3.718359,0.711487,0.784506
74,27,0.203871,3.704922,0.708138,0.772169
74,28,0.227275,3.564584,0.680473,0.764776
74,29,0.237471,3.505728,0.668916,0.758328
75,0,0.000637,3.057298,0.9996,1.0
75,1,0.004378,2.976014,0.995974,0.983617
75,2,0.011238,2.952559,0.987625,0.981158
75,3,0.018562,2.964313,0.977631,0.963913
75,4,0.023802,2.918434,0.970086,0.959171
75,5,0.031227,2.921517,0.959037,0.959398
75,6,0.03689,2.879123,0.950418,0.949834
75,7,0.041577,2.895797,0.9432,0.94365
75,8,0.056074,2.770745,0.92062,0.921225
75,9,0.059052,2.718355,0.915962,0.912723
75,10,0.068222,2.725332,0.901632,0.905663
75,11,0.079156,2.662976,0.884638,0.89596
75,12,0.083453,2.659042,0.878005,0.890458
75,13,0.092315,2.621258,0.864427,0.875442
75,14,0.104041,2.537013,0.846715,0.864723
75,15,0.118037,2.463168,0.82601,0.85312
75,16,0.11959,2.477829,0.823744,0.859019
75,17,0.136995,2.349042,0.798811,0.84532
75,18,0.138429,2.402205,0.796795,0.853144
75,19,0.15714,2.313246,0.771049,0.824708
75,20,0.166274,2.305695,0.758862,0.810963
75,21,0.184556,2.170795,0.735219,0.798957
75,22,0.192911,2.183372,0.724748,0.794434
75,23,0.199007,2.194664,0.717237,0.797958
75,24,0.224167,2.084677,0.687389,0.776658
75,25,0.242209,2.02925,0.66709,0.754144
75,26,0.246888,2.000897,0.66197,0.757218
75,27,0.278095,1.864235,0.629309,0.731154
75,28,0.291633,1.858452,0.615908,0.732891
75,29,0.321316,1.778673,0.588048,0.709816
76,0,0.0,3.08965,1.0,0.991759
76,1,0.003647,3.109566,0.996856,0.976322
76,2,0.008732,3.00569,0.991088,0.980315
76,3,0.011753,3.073415,0.987319,0.973778
76,4,0.011191,3.072487,0.988034,0.959084
76,5,0.02051,3.089709,0.975557,0.950614
76,6,0.026989,2.999997,0.966343,0.940142
76,7,0.02808,3.005235,0.96476,0.93625
76,8,0.029996,3.002156,0.961967,0.927849
76,9,0.035205,2.962926,0.954278,0.91956
76,10,0.042848,2.965919,0.942816,0.922981
76,11,0.046379,2.869693,0.937472,0.897256
76,12,0.048713,2.950115,0.933928,0.909101
76,13,0.052665,2.897829,0.927912,0.902367
76,14,0.054071,2.929111,0.925768,0.90644
76,15,0.061244,2.778785,0.91482,0.889583
76,16,0.065588,2.767464,0.908189,0.883852
76,17,0.069523,2.809605,0.902189,0.876972
76,18,0.075158,2.80519,0.893621,0.877417
76,19,0.078995,2.757523,0.887807,0.867812
76,20,0.077447,2.796463,0.89015,0.865859
76,21,0.084383,2.77447,0.879674,0.861605
76,22,0.090062,2.739017,0.871153,0.855081
76,23,0.094776,2.701727,0.864124,0.850926
76,24,0.096683,2.69267,0.861293,0.853855
76,25,0.109347,2.615805,0.842687,0.842653
76,26,0.104417,2.653007,0.849888,0.849464
76,27,0.109583,2.603969,0.842344,0.843255
76,28,0.117716,2.573866,0.830596,0.8301
76,29,0.124328,2.577968,0.821168,0.82022
77,0,0.0,3.576004,1.0,0.988396
77,1,0.00387,3.544259,0.993865,0.982784
77,2,0.010308,3.538005,0.98039,0.965756
77,3,0.012786,3.515234,0.974753,0.954493
77,4,0.016642,3.461868,0.965681,0.940384
77,5,0.022365,3.414286,0.951775,0.926551
77,6,0.026074,3.400453,0.942586,0.911183
77,7,0.031474,3.37015,0.92907,0.905476
77,8,0.036601,3.298076,0.916168,0.885148
77,9,0.039672,3.224774,0.908436,0.883806
77,10,0.043636,3.220751,0.898477,0.86157
77,11,0.047901,3.17657,0.887804,0.851174
77,12,0.053168,3.109446,0.874717,0.843007
77,13,0.055957,3.133343,0.867836,0.836751
77,14,0.060383,3.096596,0.857003,0.825896
77,15,0.067339,3.040485,0.840209,0.819438
77,16,0.073582,2.935989,0.825404,0.805684
77,17,0.072042,2.98309,0.82903,0.802864
77,18,0.079127,2.918757,0.812479,0.79337
77,19,0.082022,2.90392,0.805821,0.796434
77,20,0.088287,2.847712,0.791626,0.783059
77,21,0.095127,2.789221,0.77647,0.763563
77,22,0.100208,2.746321,0.765447,0.772475
77,23,0.102568,2.762051,0.760393,0.763134
77,24,0.105766,2.684137,0.753617,0.759603
77,25,0.112697,2.651088,0.739203,0.753246
77,26,0.120436,2.627555,0.723549,0.744372
77,27,0.119905,2.582136,0.724608,0.733971
77,28,0.133816,2.487031,0.69756,0.719418
77,29,0.136221,2.508089,0.693033,0.732949
78,0,0.00374,2.092166,0.99555,0.992979
78,1,0.003196,2.138044,0.996313,0.988935
78,2,0.001775,2.117564,0.998176,0.987369
78,3,0.012495,2.10069,0.981349,0.960883
78,4,0.019055,2.041466,0.969427,0.948073
78,5,0.021305,2.082064,0.965197,0.94564
78,6,0.021164,2.033196,0.965465,0.93575
78,7,0.026707,2.050368,0.954846,0.927083
78,8,0.02941,2.000603,0.949587,0.915921
78,9,0.031347,2.052773,0.945794,0.907444
78,10,0.041133,1.973635,0.926437,0.894562
78,11,0.037904,2.027512,0.932849,0.901393
78,12,0.044155,1.946161,0.920425,0.884983
78,13,0.047028,1.941404,0.914706,0.882316
78,14,0.049424,1.963355,0.909936,0.870063
78,15,0.060214,1.867235,0.888538,0.872201
78,16,0.066923,1.853089,0.875352,0.854907
78,17,0.066582,1.876807,0.876019,0.853512
78,18,0.067472,1.844863,0.874279,0.853654
78,19,0.079606,1.82326,0.850799,0.833514
78,20,0.085954,1.791112,0.838729,0.833911
78,21,0.084569,1.766499,0.841348,0.820433
78,22,0.087816,1.797815,0.83522,0.82065
78,23,0.099249,1.713442,0.814002,0.808487
78,24,0.107443,1.71684,0.799156,0.794221
78,25,0.104647,1.716628,0.804187,0.802425
78,26,0.108536,1.691794,0.797199,0.801111
78,27,0.122597,1.628746,0.772537,0.782373
78,28,0.12726,1.635334,0.764571,0.777181
78,29,0.131243,1.601539,0.757848,0.779232
79,0,0.0,4.882478,1.0,0.980477
