scenario_id,step,wave_H_m,wind_V_ms,water_depth_m,scour_depth_m
116,8,4.434,4.16,12.29,4.514
116,9,4.474,4.45,12.29,4.829
116,10,4.813,4.61,12.29,5.074
116,11,4.843,4.61,12.29,5.273
116,12,5.124,5.05,12.29,5.505
116,13,5.496,4.79,12.29,5.681
116,14,5.39,5.54,12.29,5.823
116,15,5.618,5.48,12.29,5.968
116,16,5.846,5.16,12.29,6.131
116,17,5.94,6.1,12.29,6.233
116,18,6.098,5.79,12.29,6.357
116,19,6.189,5.67,12.29,6.386
116,20,6.359,6.37,12.29,6.524
116,21,6.443,6.33,12.29,6.569
116,22,6.78,5.8,12.29,6.672
116,23,6.678,6.32,12.29,6.751
116,24,7.106,6.71,12.29,6.829
116,25,7.025,6.13,12.29,6.828
116,26,7.419,6.95,12.29,6.883
116,27,7.444,7.12,12.29,6.934
116,28,7.513,6.86,12.29,6.955
116,29,7.851,7.45,12.29,7.029
117,0,0.985,6.31,27.41,0.28
117,1,0.892,6.25,27.41,0.856
117,2,1.051,7.19,27.41,1.381
117,3,0.793,7.47,27.41,1.833
117,4,0.933,7.44,27.41,2.237
117,5,1.237,7.77,27.41,2.63
117,6,1.129,8.35,27.41,2.955
117,7,1.008,8.38,27.41,3.282
117,8,1.167,8.16,27.41,3.577
117,9,1.188,9.19,27.41,3.784
117,10,1.307,9.11,27.41,4.002
117,11,1.329,9.54,27.41,4.237
117,12,1.427,10.4,27.41,4.404
117,13,1.446,10.23,27.41,4.585
117,14,1.632,10.57,27.41,4.74
117,15,1.581,11.03,27.41,4.825
117,16,1.627,11.33,27.41,5.003
117,17,1.741,11.21,27.41,5.075
117,18,1.629,11.77,27.41,5.197
117,19,1.585,12.1,27.41,5.273
117,20,1.875,12.48,27.41,5.355
117,21,1.811,12.79,27.41,5.472
117,22,1.854,13.78,27.41,5.51
117,23,1.82,12.96,27.41,5.58
117,24,1.865,13.91,27.41,5.618
117,25,2.054,14.28,27.41,5.675
117,26,2.111,14.37,27.41,5.714
117,27,2.134,14.33,27.41,5.75
117,28,2.178,15.33,27.41,5.802
117,29,2.199,14.48,27.41,5.815
118,0,1.847,11.33,14.13,0.302
118,1,1.905,12.44,14.13,0.841
118,2,2.132,12.53,14.13,1.309
118,3,2.062,13.68,14.13,1.789
118,4,2.225,13.31,14.13,2.215
118,5,2.196,13.98,14.13,2.582
118,6,2.299,14.71,14.13,2.932
118,7,2.43,15.55,14.13,3.239
118,8,2.462,15.92,14.13,3.47
118,9,2.71,16.4,14.13,3.77
118,10,2.584,17.53,14.13,3.957
118,11,2.817,18.11,14.13,4.156
118,12,2.909,18.09,14.13,4.338
118,13,2.804,18.26,14.13,4.529
118,14,3.029,18.68,14.13,4.655
118,15,3.187,19.95,14.13,4.78
118,16,3.293,20.64,14.13,4.905
118,17,3.318,21.02,14.13,4.986
118,18,3.495,21.53,14.13,5.102
118,19,3.505,21.87,14.13,5.182
118,20,3.606,22.86,14.13,5.281
118,21,3.718,23.73,14.13,5.371
118,22,3.874,23.11,14.13,5.433
118,23,3.802,24.31,14.13,5.505
118,24,3.91,24.6,14.13,5.553
118,25,3.98,25.0,14.13,5.569
118,26,4.102,25.67,14.13,5.623
118,27,4.367,26.68,14.13,5.66
118,28,4.37,27.24,14.13,5.653
118,29,4.288,28.12,14.13,5.702
119,0,3.151,2.71,11.25,1.302
119,1,3.403,2.31,11.25,1.813
119,2,3.43,2.9,11.25,2.287
119,3,3.603,2.69,11.25,2.701
119,4,3.966,2.87,11.25,3.031
119,5,3.925,3.54,11.25,3.414
119,6,4.236,3.55,11.25,3.712
119,7,4.422,3.8,11.25,3.995
119,8,4.378,3.65,11.25,4.252
119,9,4.517,4.12,11.25,4.451
119,10,4.733,3.89,11.25,4.68
119,11,4.807,4.48,11.25,4.818
119,12,5.083,4.38,11.25,4.981
119,13,5.206,4.35,11.25,5.156
119,14,5.417,4.6,11.25,5.273
119,15,5.676,4.67,11.25,5.406
119,16,5.773,5.28,11.25,5.548
119,17,5.895,5.01,11.25,5.614
119,18,5.805,5.06,11.25,5.698
119,19,6.201,5.12,11.25,5.756
119,20,6.483,5.58,11.25,5.811
119,21,6.165,5.67,11.25,5.908
119,22,6.69,5.51,11.25,5.989
119,23,6.76,5.37,11.25,6.014
119,24,6.846,5.58,11.25,6.075
119,25,7.166,5.93,11.25,6.139
119,26,7.412,6.52,11.25,6.176
119,27,7.474,6.17,11.25,6.192
119,28,7.514,6.19,11.25,6.218
119,29,7.612,5.98,11.25,6.212
120,0,1.975,7.7,21.39,0.617
120,1,2.143,7.77,21.39,1.354
120,2,2.111,8.18,21.39,2.0
120,3,2.216,8.58,21.39,2.616
120,4,2.622,8.6,21.39,3.184
120,5,2.542,9.02,21.39,3.659
120,6,2.644,9.79,21.39,4.069
120,7,2.477,9.75,21.39,4.472
120,8,2.647,10.22,21.39,4.795
120,9,2.82,10.66,21.39,5.158
120,10,2.807,10.94,21.39,5.385
120,11,3.162,11.06,21.39,5.694
120,12,3.238,11.43,21.39,5.92
120,13,3.138,12.03,21.39,6.106
120,14,3.464,12.38,21.39,6.307
120,15,3.38,12.84,21.39,6.46
120,16,3.734,13.01,21.39,6.615
120,17,3.584,13.37,21.39,6.745
120,18,3.722,13.41,21.39,6.918
120,19,3.899,13.72,21.39,7.04
120,20,3.982,14.48,21.39,7.075
120,21,4.0,14.42,21.39,7.247
120,22,4.029,14.94,21.39,7.293
120,23,4.189,15.71,21.39,7.374
120,24,4.151,16.01,21.39,7.406
120,25,4.342,16.08,21.39,7.523
120,26,4.311,16.25,21.39,7.556
120,27,4.338,16.65,21.39,7.624
120,28,4.616,17.3,21.39,7.67
120,29,4.832,17.38,21.39,7.713
121,0,3.996,11.64,28.68,0.969
121,1,4.084,12.75,28.68,1.757
121,2,4.455,13.01,28.68,2.452
121,3,4.412,13.35,28.68,3.117
121,4,4.465,14.24,28.68,3.677
121,5,4.627,14.95,28.68,4.207
121,6,4.916,14.93,28.68,4.673
121,7,5.304,15.74,28.68,5.035
121,8,5.347,16.3,28.68,5.475
121,9,5.645,17.08,28.68,5.808
121,10,5.952,17.7,28.68,6.089
121,11,5.866,17.92,28.68,6.38
121,12,6.212,18.21,28.68,6.621
121,13,6.407,19.53,28.68,6.861
121,14,6.455,19.46,28.68,7.044
121,15,6.865,20.45,28.68,7.244
121,16,6.889,20.9,28.68,7.401
121,17,7.068,21.55,28.68,7.54
121,18,7.506,22.57,28.68,7.687
121,19,7.536,23.56,28.68,7.859
121,20,7.764,22.73,28.68,7.9
121,21,7.996,24.08,28.68,8.007
121,22,7.984,24.31,28.68,8.088
121,23,8.362,25.24,28.68,8.17
121,24,8.376,25.78,28.68,8.27
121,25,8.56,26.49,28.68,8.333
121,26,8.775,26.72,28.68,8.377
121,27,8.929,26.94,28.68,8.451
121,28,9.262,28.06,28.68,8.494
121,29,9.395,28.38,28.68,8.518
122,0,3.026,6.38,13.36,0.725
122,1,3.291,6.62,13.36,1.547
122,2,3.344,7.37,13.36,2.232
122,3,3.488,7.86,13.36,2.858
122,4,3.674,7.34,13.36,3.416
122,5,3.864,8.19,13.36,3.952
122,6,4.005,8.2,13.36,4.406
122,7,4.078,8.19,13.36,4.81
122,8,4.347,8.98,13.36,5.165
122,9,4.389,9.0,13.36,5.55
122,10,4.494,9.09,13.36,5.846
122,11,4.561,9.64,13.36,6.114
122,12,4.955,9.88,13.36,6.304
122,13,5.006,10.3,13.36,6.58
122,14,5.175,10.41,13.36,6.777
122,15,5.406,11.0,13.36,6.952
122,16,5.403,11.22,13.36,7.143
122,17,5.461,11.85,13.36,7.29
122,18,5.754,12.23,13.36,7.418
122,19,5.926,12.44,13.36,7.55
122,20,6.018,12.6,13.36,7.618
122,21,6.34,12.91,13.36,7.727
122,22,6.092,13.05,13.36,7.825
122,23,6.602,13.36,13.36,7.891
122,24,6.717,14.13,13.36,7.99
122,25,6.832,13.7,13.36,8.029
122,26,6.601,14.52,13.36,8.124
122,27,7.212,14.76,13.36,8.132
122,28,7.129,15.34,13.36,8.241
122,29,7.329,15.05,13.36,8.281
123,0,0.537,6.79,19.4,1.089
123,1,0.622,7.21,19.4,1.661
123,2,0.672,6.87,19.4,2.123
123,3,0.724,7.44,19.4,2.596
123,4,0.743,8.06,19.4,2.973
123,5,0.713,8.57,19.4,3.313
123,6,0.756,8.8,19.4,3.594
123,7,0.632,9.24,19.4,3.953
123,8,0.693,9.08,19.4,4.229
123,9,0.885,9.25,19.4,4.489
123,10,0.906,10.08,19.4,4.679
123,11,0.921,10.01,19.4,4.892
123,12,0.824,10.45,19.4,5.038
123,13,0.993,11.32,19.4,5.199
123,14,0.813,11.42,19.4,5.369
123,15,1.063,11.52,19.4,5.427
123,16,0.956,11.81,19.4,5.593
123,17,1.178,12.53,19.4,5.689
123,18,0.884,12.74,19.4,5.818
123,19,1.239,12.64,19.4,5.866
123,20,1.053,12.75,19.4,5.963
123,21,1.078,14.22,19.4,6.04
123,22,1.162,13.62,19.4,6.054
123,23,1.1,14.47,19.4,6.138
123,24,1.189,15.09,19.4,6.182
123,25,1.149,15.01,19.4,6.256
123,26,1.18,15.11,19.4,6.291
123,27,1.325,15.19,19.4,6.31
123,28,1.213,15.52,19.4,6.327
123,29,1.253,16.39,19.4,6.399
124,0,3.443,8.72,22.53,0.718
124,1,3.702,8.57,22.53,1.615
124,2,4.057,8.92,22.53,2.454
124,3,4.014,9.69,22.53,3.248
124,4,4.198,9.68,22.53,3.894
124,5,4.463,10.37,22.53,4.571
124,6,4.58,10.7,22.53,5.068
124,7,5.013,10.96,22.53,5.586
124,8,4.946,11.48,22.53,6.039
124,9,5.169,12.41,22.53,6.427
124,10,5.403,12.47,22.53,6.763
124,11,5.573,13.01,22.53,7.142
124,12,5.677,12.81,22.53,7.42
124,13,5.811,13.81,22.53,7.706
124,14,6.202,14.08,22.53,7.943
124,15,6.162,13.84,22.53,8.169
124,16,6.301,14.85,22.53,8.392
124,17,6.453,14.93,22.53,8.527
124,18,6.518,15.02,22.53,8.688
124,19,6.946,15.92,22.53,8.809
124,20,6.802,16.45,22.53,8.968
124,21,7.209,16.73,22.53,9.098
124,22,7.362,17.05,22.53,9.185
124,23,7.779,17.39,22.53,9.299
124,24,7.545,18.63,22.53,9.373
124,25,7.81,17.93,22.53,9.428
124,26,8.06,18.95,22.53,9.53
124,27,8.226,19.09,22.53,9.583
124,28,8.364,19.23,22.53,9.646
124,29,8.584,19.87,22.53,9.684
125,0,0.727,6.71,14.78,0.418
125,1,0.93,7.29,14.78,1.28
125,2,0.703,7.8,14.78,2.035
125,3,0.974,7.7,14.78,2.762
125,4,0.957,8.66,14.78,3.363
125,5,1.16,8.56,14.78,3.917
125,6,1.275,8.76,14.78,4.407
125,7,1.108,9.21,14.78,4.825
125,8,1.321,10.54,14.78,5.259
125,9,1.192,9.63,14.78,5.632
125,10,1.168,10.7,14.78,5.973
125,11,1.48,10.69,14.78,6.278
125,12,1.399,11.15,14.78,6.563
125,13,1.388,11.78,14.78,6.8
125,14,1.498,12.11,14.78,7.038
125,15,1.498,12.09,14.78,7.207
125,16,1.505,12.23,14.78,7.398
125,17,1.42,13.17,14.78,7.561
125,18,1.567,13.49,14.78,7.705
125,19,1.697,13.58,14.78,7.857
125,20,1.664,14.15,14.78,7.966
125,21,1.808,14.22,14.78,8.03
125,22,1.797,14.45,14.78,8.151
125,23,1.712,15.05,14.78,8.24
125,24,1.709,15.55,14.78,8.361
125,25,1.866,15.83,14.78,8.382
125,26,1.871,16.23,14.78,8.433
125,27,1.998,16.19,14.78,8.519
125,28,1.934,17.24,14.78,8.572
125,29,1.985,17.01,14.78,8.607
126,0,1.097,4.15,25.18,0.541
126,1,1.055,3.99,25.18,1.305
126,2,1.017,4.53,25.18,1.937
126,3,1.137,4.95,25.18,2.549
126,4,1.321,5.22,25.18,3.089
126,5,1.261,5.67,25.18,3.611
126,6,1.338,5.55,25.18,4.036
126,7,1.252,5.68,25.18,4.408
126,8,1.478,5.67,25.18,4.769
126,9,1.655,5.81,25.18,5.149
126,10,1.392,6.5,25.18,5.425
126,11,1.4,6.69,25.18,5.684
126,12,1.584,6.29,25.18,5.905
126,13,1.702,7.03,25.18,6.149
126,14,1.653,7.21,25.18,6.289
126,15,1.605,6.88,25.18,6.501
126,16,1.747,7.58,25.18,6.634
126,17,1.866,7.31,25.18,6.779
126,18,1.813,7.09,25.18,6.926
126,19,1.962,7.98,25.18,7.024
126,20,2.066,8.31,25.18,7.122
126,21,2.021,8.4,25.18,7.214
126,22,2.042,9.49,25.18,7.269
126,23,2.176,8.95,25.18,7.4
126,24,2.055,9.08,25.18,7.433
126,25,2.093,9.37,25.18,7.552
126,26,2.21,9.31,25.18,7.565
126,27,2.235,9.92,25.18,7.647
126,28,2.252,9.95,25.18,7.63
126,29,2.563,10.14,25.18,7.722
127,0,3.288,2.5,12.56,1.308
127,1,3.184,2.35,12.56,2.012
127,2,3.376,2.79,12.56,2.584
127,3,3.497,3.16,12.56,3.167
127,4,3.774,3.07,12.56,3.703
127,5,3.942,3.42,12.56,4.156
127,6,3.782,3.39,12.56,4.574
127,7,4.156,3.72,12.56,4.936
127,8,4.126,3.43,12.56,5.312
127,9,4.581,3.91,12.56,5.638
127,10,4.597,3.79,12.56,5.862
127,11,4.619,3.65,12.56,6.117
127,12,4.825,4.19,12.56,6.332
127,13,4.969,4.83,12.56,6.558
127,14,5.199,4.06,12.56,6.731
127,15,5.399,4.67,12.56,6.857
127,16,5.328,5.0,12.56,7.014
127,17,5.775,5.58,12.56,7.139
127,18,5.9,4.87,12.56,7.333
127,19,5.8,4.96,12.56,7.4
127,20,6.043,4.93,12.56,7.473
127,21,6.355,5.75,12.56,7.56
127,22,6.455,5.28,12.56,7.669
127,23,6.447,5.56,12.56,7.742
127,24,6.71,5.24,12.56,7.805
127,25,7.076,6.19,12.56,7.838
127,26,6.936,6.4,12.56,7.905
127,27,7.01,6.44,12.56,7.949
127,28,7.239,5.83,12.56,7.971
127,29,7.394,6.63,12.56,8.009
128,0,3.475,8.1,11.4,0.71
128,1,3.742,9.03,11.4,1.362
128,2,3.743,9.49,11.4,1.962
128,3,3.972,9.94,11.4,2.5
128,4,4.284,10.42,11.4,2.996
128,5,4.203,10.67,11.4,3.384
128,6,4.639,10.5,11.4,3.804
128,7,4.518,11.66,11.4,4.159
128,8,4.717,11.95,11.4,4.456
128,9,5.01,12.06,11.4,4.752
128,10,5.259,12.28,11.4,5.002
128,11,5.533,13.63,11.4,5.283
128,12,5.577,13.95,11.4,5.454
128,13,5.716,14.21,11.4,5.65
128,14,5.969,14.21,11.4,5.807
128,15,5.995,14.07,11.4,5.957
128,16,6.266,15.47,11.4,6.08
128,17,6.302,15.76,11.4,6.253
128,18,6.601,15.96,11.4,6.36
128,19,6.75,16.82,11.4,6.44
128,20,6.853,17.15,11.4,6.52
128,21,7.12,17.37,11.4,6.625
128,22,7.29,17.74,11.4,6.686
128,23,7.562,18.16,11.4,6.759
128,24,7.454,18.76,11.4,6.799
128,25,7.777,18.72,11.4,6.883
128,26,7.879,19.52,11.4,6.933
128,27,8.212,19.53,11.4,6.995
128,28,8.371,20.62,11.4,7.01
128,29,8.517,20.8,11.4,7.043
129,0,2.307,11.5,25.6,0.289
129,1,2.581,12.3,25.6,0.948
129,2,2.454,12.58,25.6,1.491
129,3,2.548,13.85,25.6,1.966
129,4,2.709,14.46,25.6,2.384
129,5,2.948,14.74,25.6,2.787
129,6,3.133,15.57,25.6,3.161
129,7,2.883,15.71,25.6,3.518
129,8,3.428,16.46,25.6,3.798
129,9,3.423,17.16,25.6,4.027
129,10,3.368,17.36,25.6,4.304
129,11,3.65,17.95,25.6,4.495
129,12,3.864,18.77,25.6,4.695
129,13,3.929,19.25,25.6,4.9
129,14,4.094,19.39,25.6,5.054
129,15,3.962,19.53,25.6,5.203
129,16,4.172,20.7,25.6,5.309
129,17,4.236,20.69,25.6,5.443
129,18,4.615,21.58,25.6,5.518
129,19,4.622,22.18,25.6,5.619
129,20,4.957,22.84,25.6,5.703
129,21,4.74,23.82,25.6,5.786
129,22,4.83,24.45,25.6,5.829
129,23,5.002,24.86,25.6,5.912
129,24,5.269,25.46,25.6,6.002
129,25,5.21,26.04,25.6,6.002
129,26,5.373,25.65,25.6,6.043
129,27,5.485,26.97,25.6,6.086
129,28,5.595,27.0,25.6,6.201
129,29,5.64,28.25,25.6,6.19
130,0,1.498,2.94,17.44,1.397
130,1,1.567,3.68,17.44,1.958
130,2,1.657,4.07,17.44,2.462
130,3,1.825,3.74,17.44,2.896
130,4,1.98,4.54,17.44,3.306
130,5,1.793,4.58,17.44,3.68
130,6,1.91,4.71,17.44,4.0
130,7,1.94,4.98,17.44,4.305
130,8,2.114,4.83,17.44,4.589
130,9,2.115,5.16,17.44,4.805
130,10,2.265,5.29,17.44,5.095
130,11,2.425,5.45,17.44,5.256
130,12,2.135,5.43,17.44,5.393
130,13,2.51,5.43,17.44,5.529
130,14,2.487,5.87,17.44,5.71
130,15,2.652,6.03,17.44,5.868
130,16,2.59,6.1,17.44,5.982
130,17,2.872,6.74,17.44,6.076
130,18,2.917,6.31,17.44,6.161
130,19,2.955,6.78,17.44,6.242
130,20,3.051,7.35,17.44,6.329
130,21,2.97,7.45,17.44,6.387
130,22,3.055,7.71,17.44,6.463
130,23,3.265,7.34,17.44,6.554
130,24,3.186,7.93,17.44,6.564
130,25,3.481,7.55,17.44,6.638
130,26,3.377,7.95,17.44,6.683
130,27,3.532,8.15,17.44,6.684
130,28,3.765,8.21,17.44,6.722
130,29,3.557,8.44,17.44,6.791
131,0,1.736,4.46,12.86,1.176
131,1,1.919,4.54,12.86,1.975
131,2,1.992,5.31,12.86,2.721
131,3,1.947,5.22,12.86,3.335
131,4,2.012,5.56,12.86,3.889
131,5,2.124,5.77,12.86,4.421
131,6,2.375,5.96,12.86,4.868
131,7,2.286,6.2,12.86,5.309
131,8,2.405,6.3,12.86,5.627
131,9,2.438,7.04,12.86,6.006
131,10,2.635,7.06,12.86,6.275
131,11,2.664,7.06,12.86,6.598
131,12,2.631,7.15,12.86,6.84
131,13,2.718,7.47,12.86,7.097
131,14,2.699,7.85,12.86,7.288
131,15,2.899,8.4,12.86,7.447
131,16,3.145,7.76,12.86,7.615
131,17,3.281,8.59,12.86,7.779
131,18,3.301,8.95,12.86,7.895
131,19,3.372,8.39,12.86,8.027
131,20,3.387,9.01,12.86,8.163
131,21,3.561,8.96,12.86,8.219
131,22,3.595,9.63,12.86,8.316
131,23,3.831,9.62,12.86,8.399
131,24,3.724,9.91,12.86,8.54
131,25,3.951,10.05,12.86,8.555
131,26,3.988,10.61,12.86,8.624
131,27,4.058,10.69,12.86,8.67
131,28,3.866,10.91,12.86,8.719
131,29,4.244,11.11,12.86,8.755
132,0,1.687,6.37,22.72,0.091
132,1,1.738,6.42,22.72,0.565
132,2,1.716,7.31,22.72,1.061
132,3,1.946,6.73,22.72,1.466
132,4,2.032,6.88,22.72,1.854
132,5,1.98,7.16,22.72,2.179
132,6,2.045,7.37,22.72,2.499
132,7,2.323,8.5,22.72,2.777
132,8,2.444,8.76,22.72,2.947
132,9,2.458,9.26,22.72,3.22
132,10,2.636,8.88,22.72,3.393
132,11,2.594,9.72,22.72,3.616
132,12,2.68,9.81,22.72,3.769
132,13,2.675,10.14,22.72,3.949
132,14,2.693,10.58,22.72,4.059
132,15,3.117,10.47,22.72,4.165
132,16,3.126,11.77,22.72,4.302
132,17,2.956,11.69,22.72,4.374
132,18,3.193,11.43,22.72,4.458
132,19,3.25,11.56,22.72,4.555
132,20,3.314,12.16,22.72,4.651
132,21,3.383,12.54,22.72,4.701
132,22,3.544,13.11,22.72,4.753
132,23,3.67,12.74,22.72,4.849
132,24,3.71,13.47,22.72,4.827
132,25,3.74,13.23,22.72,4.869
132,26,3.818,14.12,22.72,4.925
132,27,4.01,14.25,22.72,4.987
132,28,4.045,15.17,22.72,4.969
132,29,4.088,14.42,22.72,5.051
133,0,1.64,11.0,37.45,1.47
133,1,1.757,10.59,37.45,1.919
133,2,1.755,11.21,37.45,2.307
133,3,1.964,11.62,37.45,2.629
133,4,1.853,12.71,37.45,2.945
133,5,1.999,12.79,37.45,3.253
133,6,2.18,13.25,37.45,3.518
133,7,2.085,14.23,37.45,3.674
133,8,2.121,14.81,37.45,3.925
133,9,2.364,15.2,37.45,4.104
133,10,2.267,15.65,37.45,4.276
133,11,2.386,16.76,37.45,4.418
133,12,2.671,16.76,37.45,4.534
133,13,2.654,17.47,37.45,4.713
133,14,2.883,17.79,37.45,4.815
133,15,2.713,17.92,37.45,4.889
133,16,2.903,18.93,37.45,4.971
133,17,3.032,19.08,37.45,5.05
133,18,2.954,19.76,37.45,5.083
133,19,3.254,20.39,37.45,5.208
133,20,3.281,20.23,37.45,5.275
133,21,3.148,20.84,37.45,5.316
133,22,3.385,22.1,37.45,5.36
133,23,3.507,22.14,37.45,5.408
133,24,3.488,22.67,37.45,5.427
133,25,3.479,23.42,37.45,5.469
133,26,3.734,23.76,37.45,5.508
133,27,4.007,24.51,37.45,5.554
133,28,3.826,24.88,37.45,5.593
133,29,4.101,25.47,37.45,5.585
134,0,1.275,4.98,31.73,1.021
134,1,1.437,5.5,31.73,1.475
134,2,1.558,6.03,31.73,1.904
134,3,1.545,5.77,31.73,2.196
134,4,1.581,6.47,31.73,2.55
134,5,1.749,6.43,31.73,2.845
134,6,1.93,6.92,31.73,3.068
134,7,1.837,6.99,31.73,3.294
134,8,1.82,7.19,31.73,3.529
134,9,1.918,7.55,31.73,3.713
134,10,2.254,8.06,31.73,3.89
134,11,2.081,8.02,31.73,4.072
134,12,2.073,8.34,31.73,4.172
134,13,2.083,8.34,31.73,4.27
134,14,2.08,9.17,31.73,4.407
134,15,2.364,9.14,31.73,4.512
134,16,2.459,9.23,31.73,4.625
134,17,2.419,9.42,31.73,4.678
134,18,2.522,10.0,31.73,4.748
134,19,2.472,9.77,31.73,4.796
134,20,2.667,9.67,31.73,4.895
134,21,2.767,10.48,31.73,5.005
134,22,2.731,11.06,31.73,4.983
134,23,3.018,11.44,31.73,5.041
134,24,2.831,11.18,31.73,5.061
134,25,3.008,11.47,31.73,5.082
134,26,3.13,11.87,31.73,5.149
134,27,3.102,11.88,31.73,5.171
134,28,3.156,12.37,31.73,5.149
134,29,3.098,12.44,31.73,5.253
135,0,2.767,11.62,34.47,0.249
135,1,2.741,12.08,34.47,0.75
135,2,2.939,12.66,34.47,1.198
135,3,3.079,12.9,34.47,1.628
135,4,3.076,14.08,34.47,2.002
135,5,3.246,14.2,34.47,2.337
135,6,3.527,14.67,34.47,2.653
135,7,3.408,14.92,34.47,2.931
135,8,3.86,15.66,34.47,3.191
135,9,3.7,16.27,34.47,3.357
135,10,3.783,16.55,34.47,3.562
135,11,4.041,17.24,34.47,3.762
135,12,4.376,17.83,34.47,3.902
135,13,4.091,18.44,34.47,4.052
135,14,4.395,18.44,34.47,4.206
135,15,4.584,19.48,34.47,4.334
135,16,4.667,19.95,34.47,4.449
135,17,4.828,20.6,34.47,4.517
135,18,4.846,21.47,34.47,4.618
135,19,4.984,22.32,34.47,4.692
135,20,5.157,22.45,34.47,4.759
135,21,5.185,22.43,34.47,4.806
135,22,5.421,23.24,34.47,4.862
135,23,5.514,24.07,34.47,4.946
135,24,5.632,24.58,34.47,4.963
135,25,5.838,25.28,34.47,4.987
135,26,5.751,25.5,34.47,5.06
135,27,6.038,25.97,34.47,5.124
135,28,6.419,27.15,34.47,5.07
135,29,6.206,27.19,34.47,5.149
136,0,3.78,2.74,36.16,0.369
136,1,3.833,3.64,36.16,1.233
136,2,3.944,2.9,36.16,2.088
136,3,4.048,2.44,36.16,2.812
136,4,4.37,3.87,36.16,3.485
136,5,4.678,4.06,36.16,4.1
136,6,4.67,4.06,36.16,4.63
136,7,4.877,3.69,36.16,5.12
136,8,5.163,4.21,36.16,5.585
136,9,5.272,4.29,36.16,6.03
136,10,5.257,4.36,36.16,6.361
136,11,5.6,5.09,36.16,6.69
136,12,5.918,4.5,36.16,6.979
136,13,5.939,5.06,36.16,7.213
136,14,5.845,5.47,36.16,7.471
136,15,6.334,5.37,36.16,7.701
136,16,6.452,5.78,36.16,7.89
136,17,6.465,5.72,36.16,8.051
136,18,6.656,5.83,36.16,8.215
136,19,7.098,5.96,36.16,8.396
136,20,7.104,6.18,36.16,8.491
136,21,7.262,6.03,36.16,8.584
136,22,7.526,5.9,36.16,8.692
136,23,7.641,6.72,36.16,8.767
136,24,7.892,6.93,36.16,8.919
136,25,8.038,6.81,36.16,8.981
136,26,8.115,6.71,36.16,9.019
136,27,8.36,6.56,36.16,9.123
136,28,8.631,7.2,36.16,9.148
136,29,8.768,6.91,36.16,9.177
137,0,1.567,11.46,39.18,1.057
137,1,1.845,12.48,39.18,1.815
137,2,1.8,12.83,39.18,2.517
137,3,1.888,13.74,39.18,3.098
137,4,1.862,14.16,39.18,3.672
137,5,1.977,14.6,39.18,4.227
137,6,1.988,14.85,39.18,4.689
137,7,2.185,15.68,39.18,5.096
137,8,2.172,16.26,39.18,5.485
137,9,2.281,16.72,39.18,5.788
137,10,2.351,17.56,39.18,6.09
137,11,2.409,17.89,39.18,6.334
137,12,2.781,18.76,39.18,6.587
137,13,2.496,19.46,39.18,6.781
137,14,2.572,19.71,39.18,7.015
137,15,2.785,20.66,39.18,7.161
137,16,2.732,20.7,39.18,7.386
137,17,2.838,21.35,39.18,7.519
137,18,2.835,22.22,39.18,7.604
137,19,3.068,23.04,39.18,7.76
137,20,3.146,23.67,39.18,7.911
137,21,3.14,24.47,39.18,7.966
137,22,3.319,24.45,39.18,8.036
137,23,3.138,25.1,39.18,8.099
137,24,3.329,25.4,39.18,8.171
137,25,3.458,25.91,39.18,8.281
137,26,3.434,26.93,39.18,8.319
137,27,3.453,27.2,39.18,8.373
137,28,3.673,28.38,39.18,8.419
137,29,3.849,28.14,39.18,8.467
138,0,1.282,8.25,32.9,1.145
138,1,1.154,8.2,32.9,1.814
138,2,1.338,8.64,32.9,2.355
138,3,1.384,9.44,32.9,2.888
138,4,1.498,9.47,32.9,3.391
138,5,1.397,9.91,32.9,3.801
138,6,1.308,10.21,32.9,4.187
138,7,1.55,11.38,32.9,4.56
138,8,1.498,11.05,32.9,4.825
138,9,1.582,11.65,32.9,5.106
138,10,1.68,11.96,32.9,5.352
138,11,1.732,12.48,32.9,5.575
138,12,1.836,12.62,32.9,5.768
138,13,1.948,13.14,32.9,5.975
138,14,1.896,13.71,32.9,6.146
138,15,2.028,13.72,32.9,6.298
138,16,2.046,14.7,32.9,6.426
138,17,2.194,15.12,32.9,6.565
138,18,2.137,15.33,32.9,6.657
138,19,2.204,15.56,32.9,6.748
138,20,2.23,15.04,32.9,6.827
138,21,2.307,16.45,32.9,6.895
138,22,2.3,16.6,32.9,7.028
138,23,2.346,17.04,32.9,7.05
138,24,2.567,16.93,32.9,7.105
138,25,2.437,18.04,32.9,7.168
138,26,2.569,17.85,32.9,7.219
138,27,2.758,18.71,32.9,7.301
138,28,2.677,19.34,32.9,7.3
138,29,2.851,19.32,32.9,7.395
139,0,3.376,9.45,28.25,0.36
139,1,3.496,9.3,28.25,0.925
139,2,3.607,10.15,28.25,1.376
139,3,4.064,10.01,28.25,1.793
139,4,3.985,11.15,28.25,2.203
139,5,4.339,11.54,28.25,2.542
139,6,4.33,11.86,28.25,2.845
139,7,4.728,12.04,28.25,3.162
139,8,4.982,12.18,28.25,3.36
139,9,4.759,12.92,28.25,3.58
139,10,4.985,13.81,28.25,3.794
139,11,5.336,13.95,28.25,4.029
139,12,5.476,13.89,28.25,4.192
139,13,5.668,14.45,28.25,4.304
139,14,5.699,15.61,28.25,4.404
139,15,6.121,15.81,28.25,4.571
