scenario_id,step,L_pile_m,D_pile_m,t_wall_m,EI_Nm2
70,18,35.445,7.237,0.0506,16934943812.0
70,19,35.445,7.237,0.0506,16934943812.0
70,20,35.445,7.237,0.0506,16934943812.0
70,21,35.445,7.237,0.0506,16934943812.0
70,22,35.445,7.237,0.0506,16934943812.0
70,23,35.445,7.237,0.0506,16934943812.0
70,24,35.445,7.237,0.0506,16934943812.0
70,25,35.445,7.237,0.0506,16934943812.0
70,26,35.445,7.237,0.0506,16934943812.0
70,27,35.445,7.237,0.0506,16934943812.0
70,28,35.445,7.237,0.0506,16934943812.0
70,29,35.445,7.237,0.0506,16934943812.0
71,0,23.974,7.24,0.0985,45870616985.0
71,1,23.974,7.24,0.0985,45870616985.0
71,2,23.974,7.24,0.0985,45870616985.0
71,3,23.974,7.24,0.0985,45870616985.0
71,4,23.974,7.24,0.0985,45870616985.0
71,5,23.974,7.24,0.0985,45870616985.0
71,6,23.974,7.24,0.0985,45870616985.0
71,7,23.974,7.24,0.0985,45870616985.0
71,8,23.974,7.24,0.0985,45870616985.0
71,9,23.974,7.24,0.0985,45870616985.0
71,10,23.974,7.24,0.0985,45870616985.0
71,11,23.974,7.24,0.0985,45870616985.0
71,12,23.974,7.24,0.0985,45870616985.0
71,13,23.974,7.24,0.0985,45870616985.0
71,14,23.974,7.24,0.0985,45870616985.0
71,15,23.974,7.24,0.0985,45870616985.0
71,16,23.974,7.24,0.0985,45870616985.0
71,17,23.974,7.24,0.0985,45870616985.0
71,18,23.974,7.24,0.0985,45870616985.0
71,19,23.974,7.24,0.0985,45870616985.0
71,20,23.974,7.24,0.0985,45870616985.0
71,21,23.974,7.24,0.0985,45870616985.0
71,22,23.974,7.24,0.0985,45870616985.0
71,23,23.974,7.24,0.0985,45870616985.0
71,24,23.974,7.24,0.0985,45870616985.0
71,25,23.974,7.24,0.0985,45870616985.0
71,26,23.974,7.24,0.0985,45870616985.0
71,27,23.974,7.24,0.0985,45870616985.0
71,28,23.974,7.24,0.0985,45870616985.0
71,29,23.974,7.24,0.0985,45870616985.0
72,0,20.11,7.468,0.0522,13209349826.0
72,1,20.11,7.468,0.0522,13209349826.0
72,2,20.11,7.468,0.0522,13209349826.0
72,3,20.11,7.468,0.0522,13209349826.0
72,4,20.11,7.468,0.0522,13209349826.0
72,5,20.11,7.468,0.0522,13209349826.0
72,6,20.11,7.468,0.0522,13209349826.0
72,7,20.11,7.468,0.0522,13209349826.0
72,8,20.11,7.468,0.0522,13209349826.0
72,9,20.11,7.468,0.0522,13209349826.0
72,10,20.11,7.468,0.0522,13209349826.0
72,11,20.11,7.468,0.0522,13209349826.0
72,12,20.11,7.468,0.0522,13209349826.0
72,13,20.11,7.468,0.0522,13209349826.0
72,14,20.11,7.468,0.0522,13209349826.0
72,15,20.11,7.468,0.0522,13209349826.0
72,16,20.11,7.468,0.0522,13209349826.0
72,17,20.11,7.468,0.0522,13209349826.0
72,18,20.11,7.468,0.0522,13209349826.0
72,19,20.11,7.468,0.0522,13209349826.0
72,20,20.11,7.468,0.0522,13209349826.0
72,21,20.11,7.468,0.0522,13209349826.0
72,22,20.11,7.468,0.0522,13209349826.0
72,23,20.11,7.468,0.0522,13209349826.0
72,24,20.11,7.468,0.0522,13209349826.0
72,25,20.11,7.468,0.0522,13209349826.0
72,26,20.11,7.468,0.0522,13209349826.0
72,27,20.11,7.468,0.0522,13209349826.0
72,28,20.11,7.468,0.0522,13209349826.0
72,29,20.11,7.468,0.0522,13209349826.0
73,0,36.309,7.653,0.0946,30980455583.0
73,1,36.309,7.653,0.0946,30980455583.0
73,2,36.309,7.653,0.0946,30980455583.0
73,3,36.309,7.653,0.0946,30980455583.0
73,4,36.309,7.653,0.0946,30980455583.0
73,5,36.309,7.653,0.0946,30980455583.0
73,6,36.309,7.653,0.0946,30980455583.0
73,7,36.309,7.653,0.0946,30980455583.0
73,8,36.309,7.653,0.0946,30980455583.0
73,9,36.309,7.653,0.0946,30980455583.0
73,10,36.309,7.653,0.0946,30980455583.0
73,11,36.309,7.653,0.0946,30980455583.0
73,12,36.309,7.653,0.0946,30980455583.0
73,13,36.309,7.653,0.0946,30980455583.0
73,14,36.309,7.653,0.0946,30980455583.0
73,15,36.309,7.653,0.0946,30980455583.0
73,16,36.309,7.653,0.0946,30980455583.0
73,17,36.309,7.653,0.0946,30980455583.0
73,18,36.309,7.653,0.0946,30980455583.0
73,19,36.309,7.653,0.0946,30980455583.0
73,20,36.309,7.653,0.0946,30980455583.0
73,21,36.309,7.653,0.0946,30980455583.0
73,22,36.309,7.653,0.0946,30980455583.0
73,23,36.309,7.653,0.0946,30980455583.0
73,24,36.309,7.653,0.0946,30980455583.0
73,25,36.309,7.653,0.0946,30980455583.0
73,26,36.309,7.653,0.0946,30980455583.0
73,27,36.309,7.653,0.0946,30980455583.0
73,28,36.309,7.653,0.0946,30980455583.0
73,29,36.309,7.653,0.0946,30980455583.0
74,0,34.137,6.045,0.0764,26415873080.0
74,1,34.137,6.045,0.0764,26415873080.0
74,2,34.137,6.045,0.0764,26415873080.0
74,3,34.137,6.045,0.0764,26415873080.0
74,4,34.137,6.045,0.0764,26415873080.0
74,5,34.137,6.045,0.0764,26415873080.0
74,6,34.137,6.045,0.0764,26415873080.0
74,7,34.137,6.045,0.0764,26415873080.0
74,8,34.137,6.045,0.0764,26415873080.0
74,9,34.137,6.045,0.0764,26415873080.0
74,10,34.137,6.045,0.0764,26415873080.0
74,11,34.137,6.045,0.0764,26415873080.0
74,12,34.137,6.045,0.0764,26415873080.0
74,13,34.137,6.045,0.0764,26415873080.0
74,14,34.137,6.045,0.0764,26415873080.0
74,15,34.137,6.045,0.0764,26415873080.0
74,16,34.137,6.045,0.0764,26415873080.0
74,17,34.137,6.045,0.0764,26415873080.0
74,18,34.137,6.045,0.0764,26415873080.0
74,19,34.137,6.045,0.0764,26415873080.0
74,20,34.137,6.045,0.0764,26415873080.0
74,21,34.137,6.045,0.0764,26415873080.0
74,22,34.137,6.045,0.0764,26415873080.0
74,23,34.137,6.045,0.0764,26415873080.0
74,24,34.137,6.045,0.0764,26415873080.0
74,25,34.137,6.045,0.0764,26415873080.0
74,26,34.137,6.045,0.0764,26415873080.0
74,27,34.137,6.045,0.0764,26415873080.0
74,28,34.137,6.045,0.0764,26415873080.0
74,29,34.137,6.045,0.0764,26415873080.0
75,0,34.58,6.006,0.0996,49295144676.0
75,1,34.58,6.006,0.0996,49295144676.0
75,2,34.58,6.006,0.0996,49295144676.0
75,3,34.58,6.006,0.0996,49295144676.0
75,4,34.58,6.006,0.0996,49295144676.0
75,5,34.58,6.006,0.0996,49295144676.0
75,6,34.58,6.006,0.0996,49295144676.0
75,7,34.58,6.006,0.0996,49295144676.0
75,8,34.58,6.006,0.0996,49295144676.0
75,9,34.58,6.006,0.0996,49295144676.0
75,10,34.58,6.006,0.0996,49295144676.0
75,11,34.58,6.006,0.0996,49295144676.0
75,12,34.58,6.006,0.0996,49295144676.0
75,13,34.58,6.006,0.0996,49295144676.0
75,14,34.58,6.006,0.0996,49295144676.0
75,15,34.58,6.006,0.0996,49295144676.0
75,16,34.58,6.006,0.0996,49295144676.0
75,17,34.58,6.006,0.0996,49295144676.0
75,18,34.58,6.006,0.0996,49295144676.0
75,19,34.58,6.006,0.0996,49295144676.0
75,20,34.58,6.006,0.0996,49295144676.0
75,21,34.58,6.006,0.0996,49295144676.0
75,22,34.58,6.006,0.0996,49295144676.0
75,23,34.58,6.006,0.0996,49295144676.0
75,24,34.58,6.006,0.0996,49295144676.0
75,25,34.58,6.006,0.0996,49295144676.0
75,26,34.58,6.006,0.0996,49295144676.0
75,27,34.58,6.006,0.0996,49295144676.0
75,28,34.58,6.006,0.0996,49295144676.0
75,29,34.58,6.006,0.0996,49295144676.0
76,0,35.425,7.193,0.0537,14481556087.0
76,1,35.425,7.193,0.0537,14481556087.0
76,2,35.425,7.193,0.0537,14481556087.0
76,3,35.425,7.193,0.0537,14481556087.0
76,4,35.425,7.193,0.0537,14481556087.0
76,5,35.425,7.193,0.0537,14481556087.0
76,6,35.425,7.193,0.0537,14481556087.0
76,7,35.425,7.193,0.0537,14481556087.0
76,8,35.425,7.193,0.0537,14481556087.0
76,9,35.425,7.193,0.0537,14481556087.0
76,10,35.425,7.193,0.0537,14481556087.0
76,11,35.425,7.193,0.0537,14481556087.0
76,12,35.425,7.193,0.0537,14481556087.0
76,13,35.425,7.193,0.0537,14481556087.0
76,14,35.425,7.193,0.0537,14481556087.0
76,15,35.425,7.193,0.0537,14481556087.0
76,16,35.425,7.193,0.0537,14481556087.0
76,17,35.425,7.193,0.0537,14481556087.0
76,18,35.425,7.193,0.0537,14481556087.0
76,19,35.425,7.193,0.0537,14481556087.0
76,20,35.425,7.193,0.0537,14481556087.0
76,21,35.425,7.193,0.0537,14481556087.0
76,22,35.425,7.193,0.0537,14481556087.0
76,23,35.425,7.193,0.0537,14481556087.0
76,24,35.425,7.193,0.0537,14481556087.0
76,25,35.425,7.193,0.0537,14481556087.0
76,26,35.425,7.193,0.0537,14481556087.0
76,27,35.425,7.193,0.0537,14481556087.0
76,28,35.425,7.193,0.0537,14481556087.0
76,29,35.425,7.193,0.0537,14481556087.0
77,0,21.481,6.6,0.0777,25914223962.0
77,1,21.481,6.6,0.0777,25914223962.0
77,2,21.481,6.6,0.0777,25914223962.0
77,3,21.481,6.6,0.0777,25914223962.0
77,4,21.481,6.6,0.0777,25914223962.0
77,5,21.481,6.6,0.0777,25914223962.0
77,6,21.481,6.6,0.0777,25914223962.0
77,7,21.481,6.6,0.0777,25914223962.0
77,8,21.481,6.6,0.0777,25914223962.0
77,9,21.481,6.6,0.0777,25914223962.0
77,10,21.481,6.6,0.0777,25914223962.0
77,11,21.481,6.6,0.0777,25914223962.0
77,12,21.481,6.6,0.0777,25914223962.0
77,13,21.481,6.6,0.0777,25914223962.0
77,14,21.481,6.6,0.0777,25914223962.0
77,15,21.481,6.6,0.0777,25914223962.0
77,16,21.481,6.6,0.0777,25914223962.0
77,17,21.481,6.6,0.0777,25914223962.0
77,18,21.481,6.6,0.0777,25914223962.0
77,19,21.481,6.6,0.0777,25914223962.0
77,20,21.481,6.6,0.0777,25914223962.0
77,21,21.481,6.6,0.0777,25914223962.0
77,22,21.481,6.6,0.0777,25914223962.0
77,23,21.481,6.6,0.0777,25914223962.0
77,24,21.481,6.6,0.0777,25914223962.0
77,25,21.481,6.6,0.0777,25914223962.0
77,26,21.481,6.6,0.0777,25914223962.0
77,27,21.481,6.6,0.0777,25914223962.0
77,28,21.481,6.6,0.0777,25914223962.0
77,29,21.481,6.6,0.0777,25914223962.0
78,0,27.169,6.808,0.0985,48778817331.0
78,1,27.169,6.808,0.0985,48778817331.0
78,2,27.169,6.808,0.0985,48778817331.0
78,3,27.169,6.808,0.0985,48778817331.0
78,4,27.169,6.808,0.0985,48778817331.0
78,5,27.169,6.808,0.0985,48778817331.0
78,6,27.169,6.808,0.0985,48778817331.0
78,7,27.169,6.808,0.0985,48778817331.0
78,8,27.169,6.808,0.0985,48778817331.0
78,9,27.169,6.808,0.0985,48778817331.0
78,10,27.169,6.808,0.0985,48778817331.0
78,11,27.169,6.808,0.0985,48778817331.0
78,12,27.169,6.808,0.0985,48778817331.0
78,13,27.169,6.808,0.0985,48778817331.0
78,14,27.169,6.808,0.0985,48778817331.0
78,15,27.169,6.808,0.0985,48778817331.0
78,16,27.169,6.808,0.0985,48778817331.0
78,17,27.169,6.808,0.0985,48778817331.0
78,18,27.169,6.808,0.0985,48778817331.0
78,19,27.169,6.808,0.0985,48778817331.0
78,20,27.169,6.808,0.0985,48778817331.0
78,21,27.169,6.808,0.0985,48778817331.0
78,22,27.169,6.808,0.0985,48778817331.0
78,23,27.169,6.808,0.0985,48778817331.0
78,24,27.169,6.808,0.0985,48778817331.0
78,25,27.169,6.808,0.0985,48778817331.0
78,26,27.169,6.808,0.0985,48778817331.0
78,27,27.169,6.808,0.0985,48778817331.0
78,28,27.169,6.808,0.0985,48778817331.0
78,29,27.169,6.808,0.0985,48778817331.0
79,0,22.317,7.183,0.0762,44620285036.0
79,1,22.317,7.183,0.0762,44620285036.0
79,2,22.317,7.183,0.0762,44620285036.0
79,3,22.317,7.183,0.0762,44620285036.0
79,4,22.317,7.183,0.0762,44620285036.0
79,5,22.317,7.183,0.0762,44620285036.0
79,6,22.317,7.183,0.0762,44620285036.0
79,7,22.317,7.183,0.0762,44620285036.0
79,8,22.317,7.183,0.0762,44620285036.0
79,9,22.317,7.183,0.0762,44620285036.0
79,10,22.317,7.183,0.0762,44620285036.0
79,11,22.317,7.183,0.0762,44620285036.0
79,12,22.317,7.183,0.0762,44620285036.0
79,13,22.317,7.183,0.0762,44620285036.0
79,14,22.317,7.183,0.0762,44620285036.0
79,15,22.317,7.183,0.0762,44620285036.0
79,16,22.317,7.183,0.0762,44620285036.0
79,17,22.317,7.183,0.0762,44620285036.0
79,18,22.317,7.183,0.0762,44620285036.0
79,19,22.317,7.183,0.0762,44620285036.0
79,20,22.317,7.183,0.0762,44620285036.0
79,21,22.317,7.183,0.0762,44620285036.0
79,22,22.317,7.183,0.0762,44620285036.0
79,23,22.317,7.183,0.0762,44620285036.0
79,24,22.317,7.183,0.0762,44620285036.0
79,25,22.317,7.183,0.0762,44620285036.0
79,26,22.317,7.183,0.0762,44620285036.0
79,27,22.317,7.183,0.0762,44620285036.0
79,28,22.317,7.183,0.0762,44620285036.0
79,29,22.317,7.183,0.0762,44620285036.0
80,0,37.262,7.56,0.0815,42682882838.0
80,1,37.262,7.56,0.0815,42682882838.0
80,2,37.262,7.56,0.0815,42682882838.0
80,3,37.262,7.56,0.0815,42682882838.0
80,4,37.262,7.56,0.0815,42682882838.0
80,5,37.262,7.56,0.0815,42682882838.0
80,6,37.262,7.56,0.0815,42682882838.0
80,7,37.262,7.56,0.0815,42682882838.0
80,8,37.262,7.56,0.0815,42682882838.0
80,9,37.262,7.56,0.0815,42682882838.0
80,10,37.262,7.56,0.0815,42682882838.0
80,11,37.262,7.56,0.0815,42682882838.0
80,12,37.262,7.56,0.0815,42682882838.0
80,13,37.262,7.56,0.0815,42682882838.0
80,14,37.262,7.56,0.0815,42682882838.0
80,15,37.262,7.56,0.0815,42682882838.0
80,16,37.262,7.56,0.0815,42682882838.0
80,17,37.262,7.56,0.0815,42682882838.0
80,18,37.262,7.56,0.0815,42682882838.0
80,19,37.262,7.56,0.0815,42682882838.0
80,20,37.262,7.56,0.0815,42682882838.0
80,21,37.262,7.56,0.0815,42682882838.0
80,22,37.262,7.56,0.0815,42682882838.0
80,23,37.262,7.56,0.0815,42682882838.0
80,24,37.262,7.56,0.0815,42682882838.0
80,25,37.262,7.56,0.0815,42682882838.0
80,26,37.262,7.56,0.0815,42682882838.0
80,27,37.262,7.56,0.0815,42682882838.0
80,28,37.262,7.56,0.0815,42682882838.0
80,29,37.262,7.56,0.0815,42682882838.0
81,0,32.466,5.352,0.0848,20316113082.0
81,1,32.466,5.352,0.0848,20316113082.0
81,2,32.466,5.352,0.0848,20316113082.0
81,3,32.466,5.352,0.0848,20316113082.0
81,4,32.466,5.352,0.0848,20316113082.0
81,5,32.466,5.352,0.0848,20316113082.0
81,6,32.466,5.352,0.0848,20316113082.0
81,7,32.466,5.352,0.0848,20316113082.0
81,8,32.466,5.352,0.0848,20316113082.0
81,9,32.466,5.352,0.0848,20316113082.0
81,10,32.466,5.352,0.0848,20316113082.0
81,11,32.466,5.352,0.0848,20316113082.0
81,12,32.466,5.352,0.0848,20316113082.0
81,13,32.466,5.352,0.0848,20316113082.0
81,14,32.466,5.352,0.0848,20316113082.0
81,15,32.466,5.352,0.0848,20316113082.0
81,16,32.466,5.352,0.0848,20316113082.0
81,17,32.466,5.352,0.0848,20316113082.0
81,18,32.466,5.352,0.0848,20316113082.0
81,19,32.466,5.352,0.0848,20316113082.0
81,20,32.466,5.352,0.0848,20316113082.0
81,21,32.466,5.352,0.0848,20316113082.0
81,22,32.466,5.352,0.0848,20316113082.0
81,23,32.466,5.352,0.0848,20316113082.0
81,24,32.466,5.352,0.0848,20316113082.0
81,25,32.466,5.352,0.0848,20316113082.0
81,26,32.466,5.352,0.0848,20316113082.0
81,27,32.466,5.352,0.0848,20316113082.0
81,28,32.466,5.352,0.0848,20316113082.0
81,29,32.466,5.352,0.0848,20316113082.0
82,0,26.618,5.502,0.0727,16835503496.0
82,1,26.618,5.502,0.0727,16835503496.0
82,2,26.618,5.502,0.0727,16835503496.0
82,3,26.618,5.502,0.0727,16835503496.0
82,4,26.618,5.502,0.0727,16835503496.0
82,5,26.618,5.502,0.0727,16835503496.0
82,6,26.618,5.502,0.0727,16835503496.0
82,7,26.618,5.502,0.0727,16835503496.0
82,8,26.618,5.502,0.0727,16835503496.0
82,9,26.618,5.502,0.0727,16835503496.0
82,10,26.618,5.502,0.0727,16835503496.0
82,11,26.618,5.502,0.0727,16835503496.0
82,12,26.618,5.502,0.0727,16835503496.0
82,13,26.618,5.502,0.0727,16835503496.0
82,14,26.618,5.502,0.0727,16835503496.0
82,15,26.618,5.502,0.0727,16835503496.0
82,16,26.618,5.502,0.0727,16835503496.0
82,17,26.618,5.502,0.0727,16835503496.0
82,18,26.618,5.502,0.0727,16835503496.0
82,19,26.618,5.502,0.0727,16835503496.0
82,20,26.618,5.502,0.0727,16835503496.0
82,21,26.618,5.502,0.0727,16835503496.0
82,22,26.618,5.502,0.0727,16835503496.0
82,23,26.618,5.502,0.0727,16835503496.0
82,24,26.618,5.502,0.0727,16835503496.0
82,25,26.618,5.502,0.0727,16835503496.0
82,26,26.618,5.502,0.0727,16835503496.0
82,27,26.618,5.502,0.0727,16835503496.0
82,28,26.618,5.502,0.0727,16835503496.0
82,29,26.618,5.502,0.0727,16835503496.0
83,0,21.271,4.376,0.0814,36745728797.0
83,1,21.271,4.376,0.0814,36745728797.0
83,2,21.271,4.376,0.0814,36745728797.0
83,3,21.271,4.376,0.0814,36745728797.0
83,4,21.271,4.376,0.0814,36745728797.0
83,5,21.271,4.376,0.0814,36745728797.0
83,6,21.271,4.376,0.0814,36745728797.0
83,7,21.271,4.376,0.0814,36745728797.0
83,8,21.271,4.376,0.0814,36745728797.0
83,9,21.271,4.376,0.0814,36745728797.0
83,10,21.271,4.376,0.0814,36745728797.0
83,11,21.271,4.376,0.0814,36745728797.0
83,12,21.271,4.376,0.0814,36745728797.0
83,13,21.271,4.376,0.0814,36745728797.0
83,14,21.271,4.376,0.0814,36745728797.0
83,15,21.271,4.376,0.0814,36745728797.0
83,16,21.271,4.376,0.0814,36745728797.0
83,17,21.271,4.376,0.0814,36745728797.0
83,18,21.271,4.376,0.0814,36745728797.0
83,19,21.271,4.376,0.0814,36745728797.0
83,20,21.271,4.376,0.0814,36745728797.0
83,21,21.271,4.376,0.0814,36745728797.0
83,22,21.271,4.376,0.0814,36745728797.0
83,23,21.271,4.376,0.0814,36745728797.0
83,24,21.271,4.376,0.0814,36745728797.0
83,25,21.271,4.376,0.0814,36745728797.0
83,26,21.271,4.376,0.0814,36745728797.0
83,27,21.271,4.376,0.0814,36745728797.0
83,28,21.271,4.376,0.0814,36745728797.0
83,29,21.271,4.376,0.0814,36745728797.0
84,0,26.22,6.313,0.0792,47175039565.0
84,1,26.22,6.313,0.0792,47175039565.0
84,2,26.22,6.313,0.0792,47175039565.0
84,3,26.22,6.313,0.0792,47175039565.0
84,4,26.22,6.313,0.0792,47175039565.0
84,5,26.22,6.313,0.0792,47175039565.0
84,6,26.22,6.313,0.0792,47175039565.0
84,7,26.22,6.313,0.0792,47175039565.0
84,8,26.22,6.313,0.0792,47175039565.0
84,9,26.22,6.313,0.0792,47175039565.0
84,10,26.22,6.313,0.0792,47175039565.0
84,11,26.22,6.313,0.0792,47175039565.0
84,12,26.22,6.313,0.0792,47175039565.0
84,13,26.22,6.313,0.0792,47175039565.0
84,14,26.22,6.313,0.0792,47175039565.0
84,15,26.22,6.313,0.0792,47175039565.0
84,16,26.22,6.313,0.0792,47175039565.0
84,17,26.22,6.313,0.0792,47175039565.0
84,18,26.22,6.313,0.0792,47175039565.0
84,19,26.22,6.313,0.0792,47175039565.0
84,20,26.22,6.313,0.0792,47175039565.0
84,21,26.22,6.313,0.0792,47175039565.0
84,22,26.22,6.313,0.0792,47175039565.0
84,23,26.22,6.313,0.0792,47175039565.0
84,24,26.22,6.313,0.0792,47175039565.0
84,25,26.22,6.313,0.0792,47175039565.0
84,26,26.22,6.313,0.0792,47175039565.0
84,27,26.22,6.313,0.0792,47175039565.0
84,28,26.22,6.313,0.0792,47175039565.0
84,29,26.22,6.313,0.0792,47175039565.0
85,0,26.504,4.144,0.0951,32270515721.0
85,1,26.504,4.144,0.0951,32270515721.0
85,2,26.504,4.144,0.0951,32270515721.0
85,3,26.504,4.144,0.0951,32270515721.0
85,4,26.504,4.144,0.0951,32270515721.0
85,5,26.504,4.144,0.0951,32270515721.0
85,6,26.504,4.144,0.0951,32270515721.0
85,7,26.504,4.144,0.0951,32270515721.0
85,8,26.504,4.144,0.0951,32270515721.0
85,9,26.504,4.144,0.0951,32270515721.0
85,10,26.504,4.144,0.0951,32270515721.0
85,11,26.504,4.144,0.0951,32270515721.0
85,12,26.504,4.144,0.0951,32270515721.0
85,13,26.504,4.144,0.0951,32270515721.0
85,14,26.504,4.144,0.0951,32270515721.0
85,15,26.504,4.144,0.0951,32270515721.0
85,16,26.504,4.144,0.0951,32270515721.0
85,17,26.504,4.144,0.0951,32270515721.0
85,18,26.504,4.144,0.0951,32270515721.0
85,19,26.504,4.144,0.0951,32270515721.0
85,20,26.504,4.144,0.0951,32270515721.0
85,21,26.504,4.144,0.0951,32270515721.0
85,22,26.504,4.144,0.0951,32270515721.0
85,23,26.504,4.144,0.0951,32270515721.0
85,24,26.504,4.144,0.0951,32270515721.0
85,25,26.504,4.144,0.0951,32270515721.0
85,26,26.504,4.144,0.0951,32270515721.0
85,27,26.504,4.144,0.0951,32270515721.0
85,28,26.504,4.144,0.0951,32270515721.0
85,29,26.504,4.144,0.0951,32270515721.0
86,0,34.592,5.862,0.0523,32864507579.0
86,1,34.592,5.862,0.0523,32864507579.0
86,2,34.592,5.862,0.0523,32864507579.0
86,3,34.592,5.862,0.0523,32864507579.0
86,4,34.592,5.862,0.0523,32864507579.0
86,5,34.592,5.862,0.0523,32864507579.0
86,6,34.592,5.862,0.0523,32864507579.0
86,7,34.592,5.862,0.0523,32864507579.0
86,8,34.592,5.862,0.0523,32864507579.0
86,9,34.592,5.862,0.0523,32864507579.0
86,10,34.592,5.862,0.0523,32864507579.0
86,11,34.592,5.862,0.0523,32864507579.0
86,12,34.592,5.862,0.0523,32864507579.0
86,13,34.592,5.862,0.0523,32864507579.0
86,14,34.592,5.862,0.0523,32864507579.0
86,15,34.592,5.862,0.0523,32864507579.0
86,16,34.592,5.862,0.0523,32864507579.0
86,17,34.592,5.862,0.0523,32864507579.0
86,18,34.592,5.862,0.0523,32864507579.0
86,19,34.592,5.862,0.0523,32864507579.0
86,20,34.592,5.862,0.0523,32864507579.0
86,21,34.592,5.862,0.0523,32864507579.0
86,22,34.592,5.862,0.0523,32864507579.0
86,23,34.592,5.862,0.0523,32864507579.0
86,24,34.592,5.862,0.0523,32864507579.0
86,25,34.592,5.862,0.0523,32864507579.0
86,26,34.592,5.862,0.0523,32864507579.0
86,27,34.592,5.862,0.0523,32864507579.0
86,28,34.592,5.862,0.0523,32864507579.0
86,29,34.592,5.862,0.0523,32864507579.0
87,0,32.751,6.171,0.064,21199163746.0
87,1,32.751,6.171,0.064,21199163746.0
87,2,32.751,6.171,0.064,21199163746.0
87,3,32.751,6.171,0.064,21199163746.0
87,4,32.751,6.171,0.064,21199163746.0
87,5,32.751,6.171,0.064,21199163746.0
87,6,32.751,6.171,0.064,21199163746.0
87,7,32.751,6.171,0.064,21199163746.0
87,8,32.751,6.171,0.064,21199163746.0
87,9,32.751,6.171,0.064,21199163746.0
87,10,32.751,6.171,0.064,21199163746.0
87,11,32.751,6.171,0.064,21199163746.0
87,12,32.751,6.171,0.064,21199163746.0
87,13,32.751,6.171,0.064,21199163746.0
87,14,32.751,6.171,0.064,21199163746.0
87,15,32.751,6.171,0.064,21199163746.0
87,16,32.751,6.171,0.064,21199163746.0
87,17,32.751,6.171,0.064,21199163746.0
87,18,32.751,6.171,0.064,21199163746.0
87,19,32.751,6.171,0.064,21199163746.0
87,20,32.751,6.171,0.064,21199163746.0
87,21,32.751,6.171,0.064,21199163746.0
87,22,32.751,6.171,0.064,21199163746.0
87,23,32.751,6.171,0.064,21199163746.0
87,24,32.751,6.171,0.064,21199163746.0
87,25,32.751,6.171,0.064,21199163746.0
87,26,32.751,6.171,0.064,21199163746.0
87,27,32.751,6.171,0.064,21199163746.0
87,28,32.751,6.171,0.064,21199163746.0
87,29,32.751,6.171,0.064,21199163746.0
88,0,37.744,5.146,0.0975,40779717328.0
88,1,37.744,5.146,0.0975,40779717328.0
88,2,37.744,5.146,0.0975,40779717328.0
88,3,37.744,5.146,0.0975,40779717328.0
88,4,37.744,5.146,0.0975,40779717328.0
88,5,37.744,5.146,0.0975,40779717328.0
88,6,37.744,5.146,0.0975,40779717328.0
88,7,37.744,5.146,0.0975,40779717328.0
88,8,37.744,5.146,0.0975,40779717328.0
88,9,37.744,5.146,0.0975,40779717328.0
88,10,37.744,5.146,0.0975,40779717328.0
88,11,37.744,5.146,0.0975,40779717328.0
88,12,37.744,5.146,0.0975,40779717328.0
88,13,37.744,5.146,0.0975,40779717328.0
88,14,37.744,5.146,0.0975,40779717328.0
88,15,37.744,5.146,0.0975,40779717328.0
88,16,37.744,5.146,0.0975,40779717328.0
88,17,37.744,5.146,0.0975,40779717328.0
88,18,37.744,5.146,0.0975,40779717328.0
88,19,37.744,5.146,0.0975,40779717328.0
88,20,37.744,5.146,0.0975,40779717328.0
88,21,37.744,5.146,0.0975,40779717328.0
88,22,37.744,5.146,0.0975,40779717328.0
88,23,37.744,5.146,0.0975,40779717328.0
88,24,37.744,5.146,0.0975,40779717328.0
88,25,37.744,5.146,0.0975,40779717328.0
88,26,37.744,5.146,0.0975,40779717328.0
88,27,37.744,5.146,0.0975,40779717328.0
88,28,37.744,5.146,0.0975,40779717328.0
88,29,37.744,5.146,0.0975,40779717328.0
89,0,29.444,6.363,0.0945,17481749942.0
89,1,29.444,6.363,0.0945,17481749942.0
89,2,29.444,6.363,0.0945,17481749942.0
89,3,29.444,6.363,0.0945,17481749942.0
89,4,29.444,6.363,0.0945,17481749942.0
89,5,29.444,6.363,0.0945,17481749942.0
89,6,29.444,6.363,0.0945,17481749942.0
89,7,29.444,6.363,0.0945,17481749942.0
89,8,29.444,6.363,0.0945,17481749942.0
89,9,29.444,6.363,0.0945,17481749942.0
89,10,29.444,6.363,0.0945,17481749942.0
89,11,29.444,6.363,0.0945,17481749942.0
89,12,29.444,6.363,0.0945,17481749942.0
89,13,29.444,6.363,0.0945,17481749942.0
89,14,29.444,6.363,0.0945,17481749942.0
