scenario_id,step,Su_kPa,G0_kPa,void_ratio,OCR
73,5,64.42,21072.4,0.528,3.83
73,6,64.07,21072.4,0.528,3.83
73,7,64.51,21072.4,0.528,3.83
73,8,64.1,21072.4,0.528,3.83
73,9,63.37,21072.4,0.528,3.83
73,10,63.4,21072.4,0.528,3.83
73,11,63.78,21072.4,0.528,3.83
73,12,62.99,21072.4,0.528,3.83
73,13,61.72,21072.4,0.528,3.83
73,14,61.89,21072.4,0.528,3.83
73,15,61.2,21072.4,0.528,3.83
73,16,61.07,21072.4,0.528,3.83
73,17,60.71,21072.4,0.528,3.83
73,18,60.33,21072.4,0.528,3.83
73,19,59.6,21072.4,0.528,3.83
73,20,59.81,21072.4,0.528,3.83
73,21,59.25,21072.4,0.528,3.83
73,22,57.72,21072.4,0.528,3.83
73,23,59.87,21072.4,0.528,3.83
73,24,59.04,21072.4,0.528,3.83
73,25,57.96,21072.4,0.528,3.83
73,26,57.81,21072.4,0.528,3.83
73,27,56.87,21072.4,0.528,3.83
73,28,57.96,21072.4,0.528,3.83
73,29,57.72,21072.4,0.528,3.83
74,0,32.36,79263.3,0.836,3.29
74,1,32.63,79263.3,0.836,3.29
74,2,32.04,79263.3,0.836,3.29
74,3,31.12,79263.3,0.836,3.29
74,4,31.41,79263.3,0.836,3.29
74,5,31.52,79263.3,0.836,3.29
74,6,31.06,79263.3,0.836,3.29
74,7,31.01,79263.3,0.836,3.29
74,8,30.9,79263.3,0.836,3.29
74,9,30.74,79263.3,0.836,3.29
74,10,30.64,79263.3,0.836,3.29
74,11,29.92,79263.3,0.836,3.29
74,12,29.92,79263.3,0.836,3.29
74,13,29.47,79263.3,0.836,3.29
74,14,30.44,79263.3,0.836,3.29
74,15,28.73,79263.3,0.836,3.29
74,16,30.19,79263.3,0.836,3.29
74,17,30.14,79263.3,0.836,3.29
74,18,29.13,79263.3,0.836,3.29
74,19,27.81,79263.3,0.836,3.29
74,20,28.76,79263.3,0.836,3.29
74,21,28.75,79263.3,0.836,3.29
74,22,28.11,79263.3,0.836,3.29
74,23,28.19,79263.3,0.836,3.29
74,24,29.04,79263.3,0.836,3.29
74,25,28.44,79263.3,0.836,3.29
74,26,27.48,79263.3,0.836,3.29
74,27,26.98,79263.3,0.836,3.29
74,28,27.45,79263.3,0.836,3.29
74,29,27.34,79263.3,0.836,3.29
75,0,44.3,45666.4,0.573,5.67
75,1,43.56,45666.4,0.573,5.67
75,2,43.85,45666.4,0.573,5.67
75,3,44.34,45666.4,0.573,5.67
75,4,43.55,45666.4,0.573,5.67
75,5,42.89,45666.4,0.573,5.67
75,6,42.59,45666.4,0.573,5.67
75,7,42.28,45666.4,0.573,5.67
75,8,42.82,45666.4,0.573,5.67
75,9,41.69,45666.4,0.573,5.67
75,10,41.8,45666.4,0.573,5.67
75,11,41.57,45666.4,0.573,5.67
75,12,41.07,45666.4,0.573,5.67
75,13,40.41,45666.4,0.573,5.67
75,14,41.03,45666.4,0.573,5.67
75,15,40.61,45666.4,0.573,5.67
75,16,40.66,45666.4,0.573,5.67
75,17,39.91,45666.4,0.573,5.67
75,18,40.56,45666.4,0.573,5.67
75,19,39.29,45666.4,0.573,5.67
75,20,40.35,45666.4,0.573,5.67
75,21,38.39,45666.4,0.573,5.67
75,22,39.26,45666.4,0.573,5.67
75,23,39.05,45666.4,0.573,5.67
75,24,38.19,45666.4,0.573,5.67
75,25,38.57,45666.4,0.573,5.67
75,26,38.77,45666.4,0.573,5.67
75,27,36.79,45666.4,0.573,5.67
75,28,37.92,45666.4,0.573,5.67
75,29,36.2,45666.4,0.573,5.67
76,0,93.95,43059.6,0.669,6.65
76,1,94.76,43059.6,0.669,6.65
76,2,93.17,43059.6,0.669,6.65
76,3,92.39,43059.6,0.669,6.65
76,4,92.38,43059.6,0.669,6.65
76,5,93.03,43059.6,0.669,6.65
76,6,90.59,43059.6,0.669,6.65
76,7,90.49,43059.6,0.669,6.65
76,8,91.28,43059.6,0.669,6.65
76,9,90.97,43059.6,0.669,6.65
76,10,89.5,43059.6,0.669,6.65
76,11,88.44,43059.6,0.669,6.65
76,12,89.62,43059.6,0.669,6.65
76,13,88.88,43059.6,0.669,6.65
76,14,87.94,43059.6,0.669,6.65
76,15,86.7,43059.6,0.669,6.65
76,16,86.6,43059.6,0.669,6.65
76,17,86.05,43059.6,0.669,6.65
76,18,85.81,43059.6,0.669,6.65
76,19,85.88,43059.6,0.669,6.65
76,20,85.11,43059.6,0.669,6.65
76,21,83.64,43059.6,0.669,6.65
76,22,84.38,43059.6,0.669,6.65
76,23,83.36,43059.6,0.669,6.65
76,24,83.06,43059.6,0.669,6.65
76,25,82.96,43059.6,0.669,6.65
76,26,81.18,43059.6,0.669,6.65
76,27,81.23,43059.6,0.669,6.65
76,28,80.49,43059.6,0.669,6.65
76,29,79.49,43059.6,0.669,6.65
77,0,89.48,60778.8,1.191,6.34
77,1,90.1,60778.8,1.191,6.34
77,2,87.46,60778.8,1.191,6.34
77,3,87.9,60778.8,1.191,6.34
77,4,87.78,60778.8,1.191,6.34
77,5,87.06,60778.8,1.191,6.34
77,6,86.48,60778.8,1.191,6.34
77,7,85.42,60778.8,1.191,6.34
77,8,85.72,60778.8,1.191,6.34
77,9,84.77,60778.8,1.191,6.34
77,10,83.59,60778.8,1.191,6.34
77,11,84.82,60778.8,1.191,6.34
77,12,84.24,60778.8,1.191,6.34
77,13,83.32,60778.8,1.191,6.34
77,14,82.95,60778.8,1.191,6.34
77,15,82.91,60778.8,1.191,6.34
77,16,82.02,60778.8,1.191,6.34
77,17,81.9,60778.8,1.191,6.34
77,18,80.84,60778.8,1.191,6.34
77,19,81.18,60778.8,1.191,6.34
77,20,80.23,60778.8,1.191,6.34
77,21,79.7,60778.8,1.191,6.34
77,22,78.51,60778.8,1.191,6.34
77,23,78.82,60778.8,1.191,6.34
77,24,77.8,60778.8,1.191,6.34
77,25,77.44,60778.8,1.191,6.34
77,26,76.89,60778.8,1.191,6.34
77,27,76.3,60778.8,1.191,6.34
77,28,77.43,60778.8,1.191,6.34
77,29,76.57,60778.8,1.191,6.34
78,0,33.4,33095.2,0.6,6.58
78,1,31.66,33095.2,0.6,6.58
78,2,32.14,33095.2,0.6,6.58
78,3,31.29,33095.2,0.6,6.58
78,4,31.42,33095.2,0.6,6.58
78,5,31.14,33095.2,0.6,6.58
78,6,32.05,33095.2,0.6,6.58
78,7,31.07,33095.2,0.6,6.58
78,8,31.63,33095.2,0.6,6.58
78,9,31.23,33095.2,0.6,6.58
78,10,31.91,33095.2,0.6,6.58
78,11,29.85,33095.2,0.6,6.58
78,12,31.05,33095.2,0.6,6.58
78,13,30.83,33095.2,0.6,6.58
78,14,29.6,33095.2,0.6,6.58
78,15,30.43,33095.2,0.6,6.58
78,16,29.92,33095.2,0.6,6.58
78,17,29.47,33095.2,0.6,6.58
78,18,29.01,33095.2,0.6,6.58
78,19,28.89,33095.2,0.6,6.58
78,20,30.11,33095.2,0.6,6.58
78,21,28.92,33095.2,0.6,6.58
78,22,29.14,33095.2,0.6,6.58
78,23,28.18,33095.2,0.6,6.58
78,24,28.02,33095.2,0.6,6.58
78,25,28.78,33095.2,0.6,6.58
78,26,27.4,33095.2,0.6,6.58
78,27,27.7,33095.2,0.6,6.58
78,28,27.76,33095.2,0.6,6.58
78,29,27.63,33095.2,0.6,6.58
79,0,49.89,76997.7,0.849,4.05
79,1,49.92,76997.7,0.849,4.05
79,2,49.81,76997.7,0.849,4.05
79,3,49.57,76997.7,0.849,4.05
79,4,48.45,76997.7,0.849,4.05
79,5,48.54,76997.7,0.849,4.05
79,6,49.02,76997.7,0.849,4.05
79,7,48.62,76997.7,0.849,4.05
79,8,47.22,76997.7,0.849,4.05
79,9,47.83,76997.7,0.849,4.05
79,10,46.4,76997.7,0.849,4.05
79,11,47.16,76997.7,0.849,4.05
79,12,47.82,76997.7,0.849,4.05
79,13,46.14,76997.7,0.849,4.05
79,14,45.94,76997.7,0.849,4.05
79,15,46.48,76997.7,0.849,4.05
79,16,45.07,76997.7,0.849,4.05
79,17,45.27,76997.7,0.849,4.05
79,18,45.62,76997.7,0.849,4.05
79,19,44.75,76997.7,0.849,4.05
79,20,44.69,76997.7,0.849,4.05
79,21,44.92,76997.7,0.849,4.05
79,22,44.5,76997.7,0.849,4.05
79,23,44.17,76997.7,0.849,4.05
79,24,43.6,76997.7,0.849,4.05
79,25,43.7,76997.7,0.849,4.05
79,26,43.19,76997.7,0.849,4.05
79,27,43.23,76997.7,0.849,4.05
79,28,42.49,76997.7,0.849,4.05
79,29,42.39,76997.7,0.849,4.05
80,0,50.3,67180.7,0.933,6.72
80,1,50.52,67180.7,0.933,6.72
80,2,49.87,67180.7,0.933,6.72
80,3,49.45,67180.7,0.933,6.72
80,4,49.88,67180.7,0.933,6.72
80,5,49.59,67180.7,0.933,6.72
80,6,49.61,67180.7,0.933,6.72
80,7,48.74,67180.7,0.933,6.72
80,8,48.9,67180.7,0.933,6.72
80,9,48.71,67180.7,0.933,6.72
80,10,48.39,67180.7,0.933,6.72
80,11,47.49,67180.7,0.933,6.72
80,12,47.72,67180.7,0.933,6.72
80,13,47.56,67180.7,0.933,6.72
80,14,47.12,67180.7,0.933,6.72
80,15,45.81,67180.7,0.933,6.72
80,16,46.67,67180.7,0.933,6.72
80,17,47.44,67180.7,0.933,6.72
80,18,45.89,67180.7,0.933,6.72
80,19,45.44,67180.7,0.933,6.72
80,20,45.73,67180.7,0.933,6.72
80,21,45.44,67180.7,0.933,6.72
80,22,45.61,67180.7,0.933,6.72
80,23,44.12,67180.7,0.933,6.72
80,24,44.86,67180.7,0.933,6.72
80,25,44.52,67180.7,0.933,6.72
80,26,43.89,67180.7,0.933,6.72
80,27,43.87,67180.7,0.933,6.72
80,28,43.95,67180.7,0.933,6.72
80,29,43.61,67180.7,0.933,6.72
81,0,89.9,25364.7,0.992,1.84
81,1,90.41,25364.7,0.992,1.84
81,2,89.5,25364.7,0.992,1.84
81,3,89.1,25364.7,0.992,1.84
81,4,88.64,25364.7,0.992,1.84
81,5,88.06,25364.7,0.992,1.84
81,6,88.26,25364.7,0.992,1.84
81,7,87.15,25364.7,0.992,1.84
81,8,86.17,25364.7,0.992,1.84
81,9,86.06,25364.7,0.992,1.84
81,10,85.88,25364.7,0.992,1.84
81,11,85.94,25364.7,0.992,1.84
81,12,85.16,25364.7,0.992,1.84
81,13,83.96,25364.7,0.992,1.84
81,14,85.16,25364.7,0.992,1.84
81,15,83.58,25364.7,0.992,1.84
81,16,83.62,25364.7,0.992,1.84
81,17,82.44,25364.7,0.992,1.84
81,18,82.31,25364.7,0.992,1.84
81,19,82.0,25364.7,0.992,1.84
81,20,81.72,25364.7,0.992,1.84
81,21,81.17,25364.7,0.992,1.84
81,22,80.61,25364.7,0.992,1.84
81,23,79.55,25364.7,0.992,1.84
81,24,78.95,25364.7,0.992,1.84
81,25,78.94,25364.7,0.992,1.84
81,26,78.77,25364.7,0.992,1.84
81,27,77.72,25364.7,0.992,1.84
81,28,77.9,25364.7,0.992,1.84
81,29,77.63,25364.7,0.992,1.84
82,0,31.32,45054.8,0.892,4.81
82,1,31.19,45054.8,0.892,4.81
82,2,31.38,45054.8,0.892,4.81
82,3,31.43,45054.8,0.892,4.81
82,4,30.85,45054.8,0.892,4.81
82,5,31.63,45054.8,0.892,4.81
82,6,31.0,45054.8,0.892,4.81
82,7,30.64,45054.8,0.892,4.81
82,8,29.74,45054.8,0.892,4.81
82,9,29.64,45054.8,0.892,4.81
82,10,30.27,45054.8,0.892,4.81
82,11,28.9,45054.8,0.892,4.81
82,12,30.31,45054.8,0.892,4.81
82,13,29.56,45054.8,0.892,4.81
82,14,31.09,45054.8,0.892,4.81
82,15,30.46,45054.8,0.892,4.81
82,16,29.05,45054.8,0.892,4.81
82,17,28.93,45054.8,0.892,4.81
82,18,29.31,45054.8,0.892,4.81
82,19,29.5,45054.8,0.892,4.81
82,20,27.67,45054.8,0.892,4.81
82,21,27.43,45054.8,0.892,4.81
82,22,27.85,45054.8,0.892,4.81
82,23,28.29,45054.8,0.892,4.81
82,24,28.08,45054.8,0.892,4.81
82,25,28.2,45054.8,0.892,4.81
82,26,26.9,45054.8,0.892,4.81
82,27,26.18,45054.8,0.892,4.81
82,28,27.6,45054.8,0.892,4.81
82,29,26.59,45054.8,0.892,4.81
83,0,38.36,72747.1,0.507,1.04
83,1,39.24,72747.1,0.507,1.04
83,2,39.36,72747.1,0.507,1.04
83,3,38.7,72747.1,0.507,1.04
83,4,38.33,72747.1,0.507,1.04
83,5,38.27,72747.1,0.507,1.04
83,6,37.96,72747.1,0.507,1.04
83,7,37.27,72747.1,0.507,1.04
83,8,37.38,72747.1,0.507,1.04
83,9,37.8,72747.1,0.507,1.04
83,10,37.49,72747.1,0.507,1.04
83,11,37.21,72747.1,0.507,1.04
83,12,36.43,72747.1,0.507,1.04
83,13,36.63,72747.1,0.507,1.04
83,14,35.43,72747.1,0.507,1.04
83,15,36.4,72747.1,0.507,1.04
83,16,36.83,72747.1,0.507,1.04
83,17,35.17,72747.1,0.507,1.04
83,18,35.41,72747.1,0.507,1.04
83,19,35.67,72747.1,0.507,1.04
83,20,35.92,72747.1,0.507,1.04
83,21,34.87,72747.1,0.507,1.04
83,22,34.54,72747.1,0.507,1.04
83,23,33.7,72747.1,0.507,1.04
83,24,34.53,72747.1,0.507,1.04
83,25,35.3,72747.1,0.507,1.04
83,26,34.21,72747.1,0.507,1.04
83,27,33.86,72747.1,0.507,1.04
83,28,33.83,72747.1,0.507,1.04
83,29,33.46,72747.1,0.507,1.04
84,0,101.59,76683.9,0.729,3.27
84,1,101.88,76683.9,0.729,3.27
84,2,101.05,76683.9,0.729,3.27
84,3,100.42,76683.9,0.729,3.27
84,4,99.39,76683.9,0.729,3.27
84,5,100.01,76683.9,0.729,3.27
84,6,99.16,76683.9,0.729,3.27
84,7,98.02,76683.9,0.729,3.27
84,8,98.27,76683.9,0.729,3.27
84,9,97.0,76683.9,0.729,3.27
84,10,96.33,76683.9,0.729,3.27
84,11,95.81,76683.9,0.729,3.27
84,12,94.78,76683.9,0.729,3.27
84,13,95.37,76683.9,0.729,3.27
84,14,93.69,76683.9,0.729,3.27
84,15,93.47,76683.9,0.729,3.27
84,16,92.51,76683.9,0.729,3.27
84,17,92.98,76683.9,0.729,3.27
84,18,92.42,76683.9,0.729,3.27
84,19,91.81,76683.9,0.729,3.27
84,20,90.92,76683.9,0.729,3.27
84,21,90.33,76683.9,0.729,3.27
84,22,90.62,76683.9,0.729,3.27
84,23,89.58,76683.9,0.729,3.27
84,24,89.49,76683.9,0.729,3.27
84,25,88.36,76683.9,0.729,3.27
84,26,88.37,76683.9,0.729,3.27
84,27,88.4,76683.9,0.729,3.27
84,28,87.51,76683.9,0.729,3.27
84,29,86.49,76683.9,0.729,3.27
85,0,46.2,48044.1,0.862,3.57
85,1,45.71,48044.1,0.862,3.57
85,2,45.6,48044.1,0.862,3.57
85,3,45.19,48044.1,0.862,3.57
85,4,45.03,48044.1,0.862,3.57
85,5,44.98,48044.1,0.862,3.57
85,6,44.14,48044.1,0.862,3.57
85,7,43.89,48044.1,0.862,3.57
85,8,43.47,48044.1,0.862,3.57
85,9,43.12,48044.1,0.862,3.57
85,10,43.08,48044.1,0.862,3.57
85,11,43.53,48044.1,0.862,3.57
85,12,42.76,48044.1,0.862,3.57
85,13,43.23,48044.1,0.862,3.57
85,14,42.75,48044.1,0.862,3.57
85,15,41.51,48044.1,0.862,3.57
85,16,42.58,48044.1,0.862,3.57
85,17,42.42,48044.1,0.862,3.57
85,18,41.28,48044.1,0.862,3.57
85,19,41.75,48044.1,0.862,3.57
85,20,40.88,48044.1,0.862,3.57
85,21,41.11,48044.1,0.862,3.57
85,22,40.19,48044.1,0.862,3.57
85,23,39.69,48044.1,0.862,3.57
85,24,40.16,48044.1,0.862,3.57
85,25,40.05,48044.1,0.862,3.57
85,26,39.67,48044.1,0.862,3.57
85,27,39.04,48044.1,0.862,3.57
85,28,39.2,48044.1,0.862,3.57
85,29,39.29,48044.1,0.862,3.57
86,0,88.72,56804.7,0.562,3.77
86,1,88.38,56804.7,0.562,3.77
86,2,87.49,56804.7,0.562,3.77
86,3,87.96,56804.7,0.562,3.77
86,4,86.32,56804.7,0.562,3.77
86,5,86.7,56804.7,0.562,3.77
86,6,86.58,56804.7,0.562,3.77
86,7,85.77,56804.7,0.562,3.77
86,8,84.97,56804.7,0.562,3.77
86,9,84.35,56804.7,0.562,3.77
86,10,84.67,56804.7,0.562,3.77
86,11,82.99,56804.7,0.562,3.77
86,12,82.75,56804.7,0.562,3.77
86,13,82.58,56804.7,0.562,3.77
86,14,82.94,56804.7,0.562,3.77
86,15,82.05,56804.7,0.562,3.77
86,16,80.92,56804.7,0.562,3.77
86,17,80.79,56804.7,0.562,3.77
86,18,80.18,56804.7,0.562,3.77
86,19,79.67,56804.7,0.562,3.77
86,20,80.06,56804.7,0.562,3.77
86,21,78.42,56804.7,0.562,3.77
86,22,79.45,56804.7,0.562,3.77
86,23,78.6,56804.7,0.562,3.77
86,24,78.28,56804.7,0.562,3.77
86,25,77.04,56804.7,0.562,3.77
86,26,76.74,56804.7,0.562,3.77
86,27,75.64,56804.7,0.562,3.77
86,28,75.63,56804.7,0.562,3.77
86,29,75.68,56804.7,0.562,3.77
87,0,52.08,30022.0,0.745,5.87
87,1,50.62,30022.0,0.745,5.87
87,2,50.72,30022.0,0.745,5.87
87,3,50.56,30022.0,0.745,5.87
87,4,49.67,30022.0,0.745,5.87
87,5,50.4,30022.0,0.745,5.87
87,6,49.48,30022.0,0.745,5.87
87,7,49.48,30022.0,0.745,5.87
87,8,49.08,30022.0,0.745,5.87
87,9,48.65,30022.0,0.745,5.87
87,10,48.77,30022.0,0.745,5.87
87,11,48.4,30022.0,0.745,5.87
87,12,48.06,30022.0,0.745,5.87
87,13,47.61,30022.0,0.745,5.87
87,14,47.87,30022.0,0.745,5.87
87,15,48.27,30022.0,0.745,5.87
87,16,47.25,30022.0,0.745,5.87
87,17,47.41,30022.0,0.745,5.87
87,18,45.95,30022.0,0.745,5.87
87,19,46.46,30022.0,0.745,5.87
87,20,45.57,30022.0,0.745,5.87
87,21,45.11,30022.0,0.745,5.87
87,22,45.21,30022.0,0.745,5.87
87,23,45.91,30022.0,0.745,5.87
87,24,45.53,30022.0,0.745,5.87
87,25,44.91,30022.0,0.745,5.87
87,26,43.75,30022.0,0.745,5.87
87,27,44.15,30022.0,0.745,5.87
87,28,44.14,30022.0,0.745,5.87
87,29,43.81,30022.0,0.745,5.87
88,0,38.03,79470.1,0.523,3.72
88,1,38.3,79470.1,0.523,3.72
88,2,38.51,79470.1,0.523,3.72
88,3,38.61,79470.1,0.523,3.72
88,4,37.05,79470.1,0.523,3.72
88,5,37.86,79470.1,0.523,3.72
88,6,37.81,79470.1,0.523,3.72
88,7,37.96,79470.1,0.523,3.72
88,8,37.68,79470.1,0.523,3.72
88,9,37.43,79470.1,0.523,3.72
88,10,36.54,79470.1,0.523,3.72
88,11,35.78,79470.1,0.523,3.72
88,12,36.34,79470.1,0.523,3.72
88,13,36.83,79470.1,0.523,3.72
88,14,36.83,79470.1,0.523,3.72
88,15,36.28,79470.1,0.523,3.72
88,16,35.94,79470.1,0.523,3.72
88,17,35.71,79470.1,0.523,3.72
88,18,35.05,79470.1,0.523,3.72
88,19,35.06,79470.1,0.523,3.72
88,20,35.75,79470.1,0.523,3.72
88,21,34.25,79470.1,0.523,3.72
88,22,35.32,79470.1,0.523,3.72
88,23,34.16,79470.1,0.523,3.72
88,24,34.78,79470.1,0.523,3.72
88,25,33.21,79470.1,0.523,3.72
88,26,34.0,79470.1,0.523,3.72
88,27,33.14,79470.1,0.523,3.72
88,28,32.6,79470.1,0.523,3.72
88,29,33.22,79470.1,0.523,3.72
89,0,52.39,33900.3,0.555,4.14
89,1,51.19,33900.3,0.555,4.14
89,2,50.6,33900.3,0.555,4.14
89,3,51.03,33900.3,0.555,4.14
89,4,50.77,33900.3,0.555,4.14
89,5,50.82,33900.3,0.555,4.14
89,6,50.75,33900.3,0.555,4.14
89,7,49.98,33900.3,0.555,4.14
89,8,50.67,33900.3,0.555,4.14
89,9,49.58,33900.3,0.555,4.14
89,10,49.03,33900.3,0.555,4.14
89,11,48.13,33900.3,0.555,4.14
89,12,48.53,33900.3,0.555,4.14
89,13,48.23,33900.3,0.555,4.14
89,14,48.61,33900.3,0.555,4.14
89,15,48.09,33900.3,0.555,4.14
89,16,47.0,33900.3,0.555,4.14
89,17,47.41,33900.3,0.555,4.14
89,18,47.39,33900.3,0.555,4.14
89,19,47.55,33900.3,0.555,4.14
89,20,46.96,33900.3,0.555,4.14
89,21,46.63,33900.3,0.555,4.14
89,22,46.01,33900.3,0.555,4.14
89,23,45.91,33900.3,0.555,4.14
89,24,46.07,33900.3,0.555,4.14
89,25,44.51,33900.3,0.555,4.14
89,26,44.73,33900.3,0.555,4.14
89,27,44.25,33900.3,0.555,4.14
89,28,44.56,33900.3,0.555,4.14
89,29,44.72,33900.3,0.555,4.14
90,0,94.71,76563.9,0.778,2.66
90,1,93.32,76563.9,0.778,2.66
90,2,93.82,76563.9,0.778,2.66
90,3,93.99,76563.9,0.778,2.66
90,4,93.31,76563.9,0.778,2.66
90,5,92.76,76563.9,0.778,2.66
90,6,91.92,76563.9,0.778,2.66
90,7,90.92,76563.9,0.778,2.66
90,8,91.33,76563.9,0.778,2.66
90,9,90.16,76563.9,0.778,2.66
90,10,91.18,76563.9,0.778,2.66
90,11,89.88,76563.9,0.778,2.66
90,12,88.82,76563.9,0.778,2.66
90,13,88.31,76563.9,0.778,2.66
90,14,88.08,76563.9,0.778,2.66
90,15,87.51,76563.9,0.778,2.66
90,16,87.7,76563.9,0.778,2.66
90,17,86.74,76563.9,0.778,2.66
90,18,85.79,76563.9,0.778,2.66
90,19,86.61,76563.9,0.778,2.66
90,20,85.2,76563.9,0.778,2.66
90,21,85.07,76563.9,0.778,2.66
90,22,83.89,76563.9,0.778,2.66
90,23,83.88,76563.9,0.778,2.66
90,24,83.37,76563.9,0.778,2.66
90,25,81.77,76563.9,0.778,2.66
90,26,83.24,76563.9,0.778,2.66
90,27,82.38,76563.9,0.778,2.66
90,28,81.05,76563.9,0.778,2.66
90,29,80.2,76563.9,0.778,2.66
91,0,107.19,58978.8,0.593,3.61
91,1,106.5,58978.8,0.593,3.61
91,2,106.08,58978.8,0.593,3.61
91,3,105.45,58978.8,0.593,3.61
91,4,105.05,58978.8,0.593,3.61
91,5,104.97,58978.8,0.593,3.61
91,6,103.98,58978.8,0.593,3.61
91,7,102.61,58978.8,0.593,3.61
91,8,103.27,58978.8,0.593,3.61
91,9,102.85,58978.8,0.593,3.61
91,10,103.05,58978.8,0.593,3.61
91,11,100.36,58978.8,0.593,3.61
91,12,100.49,58978.8,0.593,3.61
91,13,98.78,58978.8,0.593,3.61
91,14,99.54,58978.8,0.593,3.61
91,15,98.44,58978.8,0.593,3.61
91,16,99.12,58978.8,0.593,3.61
91,17,97.22,58978.8,0.593,3.61
91,18,96.2,58978.8,0.593,3.61
91,19,96.26,58978.8,0.593,3.61
91,20,94.95,58978.8,0.593,3.61
91,21,95.76,58978.8,0.593,3.61
91,22,93.8,58978.8,0.593,3.61
91,23,94.3,58978.8,0.593,3.61
91,24,92.69,58978.8,0.593,3.61
91,25,93.01,58978.8,0.593,3.61
91,26,93.44,58978.8,0.593,3.61
91,27,92.25,58978.8,0.593,3.61
91,28,91.08,58978.8,0.593,3.61
91,29,90.95,58978.8,0.593,3.61
92,0,104.73,56464.2,0.897,2.59
92,1,104.41,56464.2,0.897,2.59
92,2,102.95,56464.2,0.897,2.59
92,3,103.39,56464.2,0.897,2.59
92,4,101.2,56464.2,0.897,2.59
92,5,101.7,56464.2,0.897,2.59
92,6,101.23,56464.2,0.897,2.59
92,7,101.24,56464.2,0.897,2.59
92,8,100.4,56464.2,0.897,2.59
92,9,99.14,56464.2,0.897,2.59
92,10,98.81,56464.2,0.897,2.59
92,11,98.86,56464.2,0.897,2.59
92,12,98.18,56464.2,0.897,2.59
92,13,97.39,56464.2,0.897,2.59
92,14,96.9,56464.2,0.897,2.59
92,15,96.94,56464.2,0.897,2.59
92,16,95.79,56464.2,0.897,2.59
92,17,95.47,56464.2,0.897,2.59
92,18,96.05,56464.2,0.897,2.59
92,19,93.72,56464.2,0.897,2.59
92,20,92.96,56464.2,0.897,2.59
92,21,93.74,56464.2,0.897,2.59
92,22,92.46,56464.2,0.897,2.59
92,23,92.1,56464.2,0.897,2.59
92,24,91.33,56464.2,0.897,2.59
92,25,91.05,56464.2,0.897,2.59
92,26,91.44,56464.2,0.897,2.59
92,27,90.5,56464.2,0.897,2.59
92,28,89.98,56464.2,0.897,2.59
92,29,88.3,56464.2,0.897,2.59
93,0,65.17,50761.3,0.983,1.51
93,1,63.99,50761.3,0.983,1.51
93,2,64.66,50761.3,0.983,1.51
93,3,65.2,50761.3,0.983,1.51
93,4,64.64,50761.3,0.983,1.51
93,5,63.94,50761.3,0.983,1.51
93,6,63.69,50761.3,0.983,1.51
93,7,63.02,50761.3,0.983,1.51
93,8,63.13,50761.3,0.983,1.51
93,9,63.07,50761.3,0.983,1.51
93,10,61.54,50761.3,0.983,1.51
93,11,62.16,50761.3,0.983,1.51
93,12,62.13,50761.3,0.983,1.51
93,13,61.12,50761.3,0.983,1.51
93,14,61.34,50761.3,0.983,1.51
93,15,62.05,50761.3,0.983,1.51
93,16,60.25,50761.3,0.983,1.51
93,17,60.16,50761.3,0.983,1.51
93,18,59.26,50761.3,0.983,1.51
93,19,59.38,50761.3,0.983,1.51
93,20,59.18,50761.3,0.983,1.51
93,21,58.7,50761.3,0.983,1.51
93,22,57.76,50761.3,0.983,1.51
93,23,58.03,50761.3,0.983,1.51
93,24,58.32,50761.3,0.983,1.51
93,25,57.47,50761.3,0.983,1.51
93,26,57.39,50761.3,0.983,1.51
93,27,56.45,50761.3,0.983,1.51
93,28,56.6,50761.3,0.983,1.51
93,29,56.02,50761.3,0.983,1.51
94,0,89.65,33840.2,1.06,5.22
94,1,89.82,33840.2,1.06,5.22
94,2,88.7,33840.2,1.06,5.22
94,3,88.41,33840.2,1.06,5.22
94,4,88.36,33840.2,1.06,5.22
94,5,87.95,33840.2,1.06,5.22
94,6,86.74,33840.2,1.06,5.22
94,7,87.39,33840.2,1.06,5.22
94,8,86.68,33840.2,1.06,5.22
94,9,85.58,33840.2,1.06,5.22
94,10,84.7,33840.2,1.06,5.22
94,11,84.93,33840.2,1.06,5.22
94,12,84.31,33840.2,1.06,5.22
94,13,84.12,33840.2,1.06,5.22
94,14,83.42,33840.2,1.06,5.22
94,15,82.13,33840.2,1.06,5.22
94,16,82.47,33840.2,1.06,5.22
94,17,82.05,33840.2,1.06,5.22
94,18,82.05,33840.2,1.06,5.22
94,19,80.92,33840.2,1.06,5.22
94,20,81.64,33840.2,1.06,5.22
94,21,79.38,33840.2,1.06,5.22
94,22,80.53,33840.2,1.06,5.22
94,23,79.29,33840.2,1.06,5.22
94,24,79.37,33840.2,1.06,5.22
94,25,78.51,33840.2,1.06,5.22
94,26,78.58,33840.2,1.06,5.22
94,27,77.35,33840.2,1.06,5.22
94,28,76.53,33840.2,1.06,5.22
94,29,77.32,33840.2,1.06,5.22
95,0,48.39,30591.7,0.64,5.68
95,1,48.31,30591.7,0.64,5.68
95,2,48.56,30591.7,0.64,5.68
95,3,47.18,30591.7,0.64,5.68
95,4,47.74,30591.7,0.64,5.68
95,5,46.9,30591.7,0.64,5.68
95,6,46.88,30591.7,0.64,5.68
95,7,46.73,30591.7,0.64,5.68
95,8,45.69,30591.7,0.64,5.68
95,9,45.8,30591.7,0.64,5.68
